GameID,Team,Time,Player,PlayerID,Penalty,PIM
202402290VAN,VAN,0.27,Arshdeep Bains,bainsar01,Tripping,2 min
202402290VAN,LAK,7.17,Quinton Byfield,byfiequ01,Tripping,2 min
202402290VAN,LAK,25.33,Vladislav Gavrikov,gavrivl01,High Sticking,2 min
202402290VAN,LAK,42.22,Jaret Anderson-Dolan,anderja01,Holding,2 min
202402290VAN,VAN,44.07,Filip Hronek,hronefi01,Holding,2 min
202402290VAN,LAK,55.78,Alex Laferriere,laferal01,Cross Checking,2 min
202402290VAN,VAN,55.78,Nikita Zadorov,zadorni01,Roughing,2 min
202403090VAN,WPG,3.43,Nikolaj Ehlers,ehlerni01,Slashing,2 min
202403090VAN,WPG,15.52,Josh Morrissey,morrijo04,High Sticking,2 min
202403090VAN,VAN,50.7,Brock Boeser,boesebr01,Tripping,2 min
202403130VAN,COL,18.13,Josh Manson,mansojo01,Illegal Check to Head,2 min
202403130VAN,COL,25,Josh Manson,mansojo01,Fighting,5 min
202403130VAN,VAN,25,Nikita Zadorov,zadorni01,Fighting,5 min
202403130VAN,COL,28.28,Miles Wood,woodmi01,Roughing,2 min
202403130VAN,VAN,29.4,Quinn Hughes,hughequ01,Interference,2 min
202403130VAN,VAN,41.75,Elias Pettersson,petteel01,Slashing,2 min
202403130VAN,VAN,43.07,Ian Cole,coleia01,Hooking,2 min
202403130VAN,COL,50.18,Joel Kiviranta,kivirjo01,Interference,2 min
202403130VAN,VAN,59.85,Carson Soucy,soucyca01,Delay of Game,2 min
202403160VAN,VAN,9.03,Phillip Di Giuseppe,digiuph01,Interference,2 min
202403160VAN,WSH,41.77,Rasmus Sandin,sandira01,Interference,2 min
202403190VAN,VAN,0.97,Carson Soucy,soucyca01,High Sticking,2 min
202403190VAN,BUF,4.1,Bench,,Delay of Game,2 min
202403190VAN,VAN,7.23,Nils Åman,amanni01,Hooking,2 min
202403190VAN,BUF,19.87,Rasmus Dahlin,dahlira01,Cross Checking,2 min
202403190VAN,VAN,31.37,Nikita Zadorov,zadorni01,Tripping,2 min
202403190VAN,BUF,32.65,Owen Power,powerow01,Holding,2 min
202403190VAN,VAN,41.35,Pius Suter,suterpi01,Tripping,2 min
202403190VAN,BUF,45.12,Jacob Bryson,brysoja01,Hooking,2 min
202403190VAN,VAN,48.52,Tyler Myers,myersty01,Slashing,2 min
202403190VAN,BUF,48.52,Jeff Skinner,skinnje01,Slashing,2 min
202403190VAN,BUF,59.92,Jordan Greenway,greenjo02,Slashing,2 min
202403210VAN,MTL,9.77,Nick Suzuki,suzukni01,Tripping,2 min
202403210VAN,MTL,10.67,Bench,,Too Many Men on the Ice,2 min
202403210VAN,MTL,16.7,Kaiden Guhle,guhleka01,Interference,2 min
202403210VAN,VAN,22.6,Tyler Myers,myersty01,Holding Stick,2 min
202403210VAN,VAN,27.3,Sam Lafferty,laffesa01,Tripping,2 min
202403210VAN,VAN,31.07,Conor Garland,garlaco01,Unsportsmanlike Conduct,2 min
202403210VAN,VAN,31.07,Conor Garland,garlaco01,Roughing,2 min
202403210VAN,MTL,31.07,Arber Xhekaj,xhekaar01,Roughing,2 min
202403210VAN,MTL,60,Arber Xhekaj,xhekaar01,Roughing,2 min
202403230VAN,VAN,9.35,Vasily Podkolzin,podkova01,Slashing,2 min
202403230VAN,VAN,43.1,J.T. Miller,millejt01,Tripping,2 min
202403230VAN,CGY,50.5,Connor Zary,zaryco01,Tripping,2 min
202403230VAN,CGY,56.57,Oliver Kylington,kylinol01,Tripping,2 min
202403230VAN,CGY,59.82,MacKenzie Weegar,weegama01,Holding,2 min
202403250VAN,LAK,4.27,Adrian Kempe,kempead01,Roughing,2 min
202403250VAN,VAN,16.07,Quinn Hughes,hughequ01,Slashing,2 min
202403250VAN,VAN,52.27,Brock Boeser,boesebr01,Interference,2 min
202403250VAN,LAK,59.65,Drew Doughty,doughdr01,Tripping,2 min
202403280VAN,VAN,8.15,Ian Cole,coleia01,Interference,2 min
202403280VAN,DAL,8.15,Wyatt Johnston,johnswy01,Interference,2 min
202403280VAN,VAN,17.35,Quinn Hughes,hughequ01,High Sticking,2 min
202403280VAN,VAN,18.8,Bench,,Delay of Game,2 min
202403280VAN,DAL,21.1,Thomas Harley,harleth01,Cross Checking,2 min
202403280VAN,DAL,30.95,Craig Smith,smithcr01,Hooking,2 min
202403280VAN,VAN,33.57,Teddy Blueger,bluegte01,Cross Checking,2 min
202403280VAN,DAL,35.82,Roope Hintz,hintzro01,Holding,2 min
202403280VAN,VAN,38.3,Nikita Zadorov,zadorni01,Tripping,2 min
202403280VAN,VAN,56.53,Teddy Blueger,bluegte01,High Sticking,2 min
202403310VAN,ANA,9.52,Ben Meyers,meyerbe01,Delay of Game,2 min
202403310VAN,VAN,12.25,Tyler Myers,myersty01,Holding,2 min
202403310VAN,ANA,15.92,Urho Vaakanainen,vaakaur01,Tripping,2 min
202403310VAN,ANA,21.1,Leo Carlsson,carlsle01,Slashing,2 min
202403310VAN,VAN,25,Vasily Podkolzin,podkova01,Holding,2 min
202403310VAN,ANA,27.73,Jakob Silfverberg,silfvja01,Tripping,2 min
202403310VAN,VAN,36.12,Carson Soucy,soucyca01,Hooking,2 min
202403310VAN,VAN,54.15,Noah Juulsen,juulsno01,Tripping,2 min
202403310VAN,ANA,60,Mason McTavish,mctavma01,Slashing,2 min
202403310VAN,ANA,60,Mason McTavish,mctavma01,Roughing,2 min
202404080VAN,VAN,1.32,Brock Boeser,boesebr01,Hooking,2 min
202404080VAN,VEG,10.65,Brett Howden,howdebr01,Cross Checking,2 min
202404080VAN,VEG,12.7,Pavel Dorofeyev,dorofpa01,Illegal Check to Head,2 min
202404080VAN,VAN,21.23,Filip Hronek,hronefi01,Interference,2 min
202404080VAN,VAN,29.45,Carson Soucy,soucyca01,Tripping,2 min
202404080VAN,VEG,42.75,Brett Howden,howdebr01,Tripping,2 min
202404080VAN,VAN,50.77,Elias Pettersson,petteel01,Interference,2 min
202404100VAN,ARI,0.6,Alexander Kerfoot,kerfoal01,Hooking,2 min
202404100VAN,ARI,14.87,J.J. Moser,moserja01,High Sticking,2 min
202404100VAN,VAN,19.38,Tyler Myers,myersty01,Interference,2 min
202404100VAN,ARI,34.5,Jack McBain,mcbaija03,Cross Checking,2 min
202404100VAN,VAN,44.13,Nils Höglander,hoglani01,Roughing,2 min
202404100VAN,VAN,46.47,Nikita Zadorov,zadorni01,Tripping,2 min
202404100VAN,VAN,47.95,Tyler Myers,myersty01,Cross Checking,2 min
202404100VAN,ARI,56.1,Michael Kesselring,kessemi01,Interference,2 min
202404100VAN,VAN,61.75,Brock Boeser,boesebr01,Tripping,2 min
202404100VAN,ARI,63.35,Nick Schmaltz,schmani01,Interference on breakaway,Penalty Shot (Filip Hronek - Saved)
202404160VAN,VAN,10.47,Dakota Joshua,joshuda01,Elbowing,2 min
202404160VAN,VAN,29.82,Ian Cole,coleia01,High Sticking,2 min
202404160VAN,CGY,29.82,Martin Pospisil,pospima01,Tripping,2 min
202404160VAN,VAN,36.67,Conor Garland,garlaco01,Roughing,2 min
202404160VAN,VAN,36.67,Conor Garland,garlaco01,Misconduct,10 min
202404160VAN,VAN,36.67,Nils Höglander,hoglani01,Cross Checking,2 min
202404160VAN,CGY,36.67,Adam Klapka,klapkad01,Roughing,2 min
202404160VAN,CGY,36.67,Adam Klapka,klapkad01,Misconduct,10 min
202404160VAN,CGY,48.58,Jonathan Huberdeau,huberjo01,Roughing,2 min
202404160VAN,CGY,58.73,Rasmus Andersson,anderra01,Roughing,2 min
202404160VAN,CGY,58.73,Rasmus Andersson,anderra01,Roughing,2 min
202404160VAN,VAN,58.73,Nils Höglander,hoglani01,Roughing,2 min
202310100VEG,VEG,3.2,Paul Cotter,cottepa01,Slashing,2 min
202310100VEG,VEG,8.75,William Carrier,carriwi01,Holding,2 min
202310100VEG,SEA,28.83,Alexander Wennberg,wennbal01,Tripping,2 min
202310100VEG,VEG,32.65,Brayden Pachal,pachabr01,High Sticking,2 min
202310100VEG,SEA,37.65,Adam Larsson,larssad01,High Sticking,2 min
202310100VEG,VEG,46.03,Brett Howden,howdebr01,Match Penalty,5 min
202310100VEG,SEA,51.18,Jared McCann,mccanja01,Cross Checking,2 min
202310100VEG,SEA,56.23,Jaden Schwartz,schwaja01,High Sticking,2 min
202310140VEG,VEG,7.3,Brayden McNabb,mcnabbr01,Tripping,2 min
202310140VEG,ANA,16.75,Sam Carrick,carrisa01,Elbowing,5 min
202310140VEG,VEG,16.75,Brayden McNabb,mcnabbr01,Roughing,2 min
202310140VEG,ANA,22.05,Ilya Lyubushkin,lyubuil01,Interference,2 min
202310140VEG,ANA,26.85,Sam Carrick,carrisa01,Fighting,5 min
202310140VEG,VEG,26.85,Keegan Kolesar,koleske01,Fighting,5 min
202310140VEG,VEG,31.07,Ivan Barbashev,barbaiv01,Tripping,2 min
202310140VEG,ANA,37.05,Ross Johnston,johnsro02,Kneeing,2 min
202310140VEG,ANA,42.18,Max Jones,jonesma03,Roughing,2 min
202310140VEG,VEG,42.18,Keegan Kolesar,koleske01,Roughing,2 min
202310140VEG,VEG,42.18,Keegan Kolesar,koleske01,Roughing,2 min
202310140VEG,VEG,42.45,Brayden McNabb,mcnabbr01,Slashing,2 min
202310140VEG,ANA,42.45,Ryan Strome,stromry01,Slashing,2 min
202310140VEG,ANA,46.08,Frank Vatrano,vatrafr01,Holding,2 min
202310140VEG,ANA,49.2,Sam Carrick,carrisa01,Hooking,2 min
202310170VEG,DAL,17.97,Mason Marchment,marchma01,Tripping,2 min
202310170VEG,VEG,18.47,Jonathan Marchessault,audymjo01,Interference,2 min
202310170VEG,DAL,21.17,Jamie Benn,bennja01,Fighting,5 min
202310170VEG,VEG,21.17,Nicolas Hague,hagueni01,Fighting,5 min
202310170VEG,DAL,22.97,Matt Duchene,duchema01,Delay of Game,2 min
202310170VEG,VEG,26.67,Paul Cotter,cottepa01,Interference,2 min
202310170VEG,VEG,33.25,Ben Hutton,huttobe01,Fighting,5 min
202310170VEG,DAL,33.25,Mason Marchment,marchma01,Fighting,5 min
202310170VEG,DAL,38.08,Esa Lindell,lindees01,Tripping,2 min
202310170VEG,DAL,38.62,Ty Dellandrea,dellaty01,Holding,2 min
202310240VEG,VEG,17.78,Kaedan Korczak,korczka01,Cross Checking,2 min
202310240VEG,PHI,20.57,Cameron York,yorkca01,Holding,2 min
202310240VEG,PHI,39.43,Tyson Foerster,foersty01,Slashing,2 min
202310240VEG,PHI,44.18,Travis Sanheim,sanhetr01,Holding,2 min
202310240VEG,VEG,44.63,Mark Stone,stonema01,Tripping,2 min
202310270VEG,CHI,1.05,Philipp Kurashev,kurasph01,Hooking,2 min
202310270VEG,CHI,18.98,Connor Murphy,murphco02,Slashing,2 min
202310270VEG,CHI,53.35,Wyatt Kaiser,kaisewy01,Delay of Game,2 min
202310270VEG,CHI,57.57,Seth Jones,jonesse01,Tripping,2 min
202310270VEG,VEG,61.05,William Karlsson,karlswi01,Tripping,2 min
202310300VEG,MTL,13.7,Jordan Harris,harrijo01,Holding,2 min
202310300VEG,MTL,20.72,Mike Matheson,mathemi01,Boarding,2 min
202310300VEG,MTL,24.78,Juraj Slafkovsky,slafkju01,High Sticking,2 min
202310300VEG,VEG,28.05,Brett Howden,howdebr01,Cross Checking,2 min
202310300VEG,VEG,32.88,Nicolas Hague,hagueni01,Tripping,2 min
202310300VEG,VEG,45.15,Kaedan Korczak,korczka01,Holding,2 min
202310300VEG,VEG,52.18,Jack Eichel,eicheja01,Interference,2 min
202310300VEG,MTL,62.13,Nick Suzuki,suzukni01,Interference on breakaway,Penalty Shot (Jack Eichel - Saved)
202311020VEG,VEG,0.77,Jonathan Marchessault,audymjo01,Holding,2 min
202311020VEG,WPG,5.4,Dylan Samberg,sambedy01,Interference,2 min
202311020VEG,VEG,21.05,Mark Stone,stonema01,Tripping,2 min
202311020VEG,WPG,26.5,Mason Appleton,applema01,High Sticking,4 min
202311020VEG,VEG,31.1,Michael Amadio,amadimi01,Tripping,2 min
202311020VEG,WPG,33.57,Neal Pionk,pionkne01,Hooking,2 min
202311020VEG,VEG,40.93,Jonathan Marchessault,audymjo01,Delay of Game,2 min
202311020VEG,VEG,59.42,Brayden Pachal,pachabr01,Holding,2 min
202311020VEG,WPG,60,Kyle Connor,connoky01,Slashing,2 min
202311040VEG,COL,2.23,Ryan Johansen,johanry01,Hooking,2 min
202311040VEG,COL,6.42,Mikko Rantanen,rantami01,Tripping,2 min
202311040VEG,COL,14.3,Ross Colton,coltoro01,Cross Checking,2 min
202311040VEG,VEG,14.3,Chandler Stephenson,stephch02,Roughing,2 min
202311040VEG,VEG,15.67,Brett Howden,howdebr01,Hooking,2 min
202311040VEG,VEG,30.53,Brayden Pachal,pachabr01,Cross Checking,2 min
202311040VEG,COL,33.28,Ross Colton,coltoro01,Interference,2 min
202311040VEG,VEG,37.22,Ben Hutton,huttobe01,Roughing,2 min
202311040VEG,COL,37.22,Logan O'Connor,oconnlo01,Roughing,2 min
202311040VEG,VEG,37.22,Brayden Pachal,pachabr01,Roughing,2 min
202311040VEG,COL,37.22,Miles Wood,woodmi01,Roughing,2 min
202311040VEG,VEG,41.68,Ben Hutton,huttobe01,High Sticking,2 min
202311040VEG,COL,45.25,Logan O'Connor,oconnlo01,Tripping,2 min
202311080VEG,VEG,2.82,Ivan Barbashev,barbaiv01,Tripping,2 min
202311080VEG,LAK,25.08,Kevin Fiala,fialake01,Tripping,2 min
202311080VEG,VEG,34.37,Alec Martinez,martial01,Tripping,2 min
202311080VEG,VEG,37.97,Jonathan Marchessault,audymjo01,Cross Checking,2 min
202311080VEG,LAK,39.33,Arthur Kaliyev,kaliyar01,Hooking,2 min
202311080VEG,VEG,41,Mark Stone,stonema01,Hooking,2 min
202311100VEG,VEG,7.1,Brett Howden,howdebr01,High Sticking,2 min
202311100VEG,VEG,41.12,Brayden McNabb,mcnabbr01,Tripping,2 min
202311100VEG,VEG,45.02,Ben Hutton,huttobe01,Hooking,2 min
202311100VEG,VEG,55.58,Jonathan Marchessault,audymjo01,Roughing,2 min
202311100VEG,VEG,55.58,Jonathan Marchessault,audymjo01,Cross Checking,2 min
202311100VEG,SJS,55.58,William Eklund,eklunwi01,Roughing,2 min
202311250VEG,ARI,12.58,Vladislav Kolyachonok,kolyavl01,Holding,2 min
202311250VEG,VEG,15.72,Keegan Kolesar,koleske01,Tripping,2 min
202311250VEG,ARI,16.03,Sean Durzi,durzise01,Holding,2 min
202311250VEG,ARI,19.98,Lawson Crouse,crousla01,High Sticking,2 min
202311250VEG,VEG,19.98,Zach Whitecloud,whiteza01,Roughing,2 min
202311250VEG,ARI,36.3,Troy Stecher,stechtr01,Delay of Game,2 min
202311250VEG,VEG,47.05,Michael Amadio,amadimi01,Slashing,2 min
202311250VEG,ARI,58.92,J.J. Moser,moserja01,Tripping,2 min
202311250VEG,ARI,59.77,Nick Bjugstad,bjugsni01,High Sticking,2 min
202312020VEG,WSH,7.85,Tom Wilson,wilsoto01,Slashing,2 min
202312020VEG,WSH,20.82,John Carlson,carlsjo01,Hooking,2 min
202312020VEG,WSH,33.67,John Carlson,carlsjo01,Tripping,2 min
202312020VEG,WSH,38.42,Evgeny Kuznetsov,kuzneev01,Roughing,2 min
202312020VEG,VEG,50.05,Jonathan Marchessault,audymjo01,Tripping,2 min
202312020VEG,VEG,59.82,William Carrier,carriwi01,Roughing,2 min
202312020VEG,WSH,59.82,Beck Malenstyn,malenbe01,Roughing,2 min
202312040VEG,STL,1.7,Torey Krug,krugto01,Slashing,2 min
202312040VEG,VEG,16.53,Keegan Kolesar,koleske01,Holding,2 min
202312040VEG,STL,41.53,Colton Parayko,parayco01,Hooking,2 min
202312040VEG,STL,52.15,Pavel Buchnevich,buchnpa01,Tripping,2 min
202312100VEG,SJS,16.47,Kyle Burroughs,burroky01,Tripping,2 min
202312100VEG,SJS,26.93,Nico Sturm,sturmni01,High Sticking,2 min
202312100VEG,VEG,30.65,Ivan Barbashev,barbaiv01,Hooking,2 min
202312100VEG,SJS,34.52,Henry Thrun,thrunhe01,Holding,2 min
202312100VEG,VEG,41.98,Zach Whitecloud,whiteza01,Interference,2 min
202312100VEG,VEG,49.82,William Karlsson,karlswi01,Tripping,2 min
202312100VEG,SJS,51.45,Jacob MacDonald,macdoja02,Elbowing,2 min
202312120VEG,CGY,7.22,Andrew Mangiapane,mangian01,Hooking,2 min
202312120VEG,VEG,10.53,Jack Eichel,eicheja01,Tripping,2 min
202312120VEG,CGY,12.32,Andrew Mangiapane,mangian01,Hooking,2 min
202312120VEG,CGY,30.32,Noah Hanifin,hanifno01,Tripping,2 min
202312120VEG,CGY,45.45,MacKenzie Weegar,weegama01,Tripping,2 min
202312120VEG,VEG,50.17,Brett Howden,howdebr01,Hooking,2 min
202312150VEG,BUF,6.87,Tage Thompson,thompta01,Slashing,2 min
202312150VEG,BUF,23.58,Brett Murray,murrabr02,Slashing,2 min
202312150VEG,VEG,25.57,Chandler Stephenson,stephch02,Illegal Equipment,2 min
202312150VEG,BUF,33.23,Mattias Samuelsson,samuema02,Hooking,2 min
202312150VEG,BUF,38.77,Peyton Krebs,krebspe01,Roughing,2 min
202312170VEG,VEG,5.42,Ivan Barbashev,barbaiv01,Delay of Game,2 min
202312170VEG,VEG,9.63,Nicolas Hague,hagueni01,Tripping,2 min
202312170VEG,OTT,18.87,Travis Hamonic,hamontr01,Cross Checking,2 min
202312170VEG,OTT,25.32,Erik Brännström,branner01,Slashing,2 min
202312170VEG,OTT,29.43,Zack MacEwen,macewza01,High Sticking,2 min
202312170VEG,VEG,30.47,Nicolas Roy,royni01,Holding,2 min
202312170VEG,VEG,34.8,Michael Amadio,amadimi01,Hooking,2 min
202312170VEG,VEG,39.93,Ben Hutton,huttobe01,Delay of Game,2 min
202312170VEG,OTT,45.22,Ridly Greig,greigri01,Slashing,2 min
202312170VEG,OTT,55.62,Jacob Bernard-Docker,bernaja01,Cross Checking,2 min
202312280VEG,VEG,18.25,Jonathan Marchessault,audymjo01,Roughing,2 min
202312280VEG,VEG,55.28,Brett Howden,howdebr01,Tripping,2 min
202401040VEG,FLA,8.53,Sam Reinhart,reinhsa01,Delay of Game,2 min
202401040VEG,VEG,12.35,William Carrier,carriwi01,Tripping,2 min
202401040VEG,VEG,15.32,Grigori Denisenko,denisgr01,Interference,2 min
202401040VEG,FLA,20.58,Niko Mikkola,mikkoni01,High Sticking,2 min
202401040VEG,FLA,21.93,Dmitry Kulikov,kulikdm01,Tripping,2 min
202401040VEG,FLA,22.6,Aaron Ekblad,ekblaaa01,Hooking,2 min
202401040VEG,FLA,25.43,Sam Bennett,bennesa01,Roughing,2 min
202401040VEG,VEG,25.43,Zach Whitecloud,whiteza01,Elbowing,2 min
202401040VEG,VEG,25.43,Zach Whitecloud,whiteza01,Roughing,2 min
202401040VEG,VEG,34.67,William Carrier,carriwi01,Cross Checking,2 min
202401040VEG,VEG,44.45,Zach Whitecloud,whiteza01,Slashing,2 min
202401040VEG,VEG,45.8,Brayden Pachal,pachabr01,High Sticking,2 min
202401040VEG,FLA,49.58,Sam Reinhart,reinhsa01,Delay of Game,2 min
202401040VEG,FLA,54.13,Aaron Ekblad,ekblaaa01,Slashing,2 min
202401040VEG,VEG,59.05,Nicolas Hague,hagueni01,Roughing,2 min
202401040VEG,FLA,59.05,Ryan Lomberg,lombery01,Roughing,2 min
202401060VEG,VEG,18.18,Ivan Barbashev,barbaiv01,Tripping,2 min
202401060VEG,NYI,38.68,Bench,,Delay of Game,2 min
202401060VEG,VEG,48.4,Tobias Björnfot,bjornto01,Boarding,2 min
202401110VEG,BOS,15.37,James van Riemsdyk,vanrija01,Tripping,2 min
202401110VEG,BOS,17.03,Hampus Lindholm,lindhha01,High Sticking,2 min
202401110VEG,BOS,29.13,Charlie McAvoy,mcavoch01,Delay of Game,2 min
202401110VEG,VEG,36.85,Brayden McNabb,mcnabbr01,High Sticking,2 min
202401110VEG,BOS,41.87,Danton Heinen,heineda01,Hooking,2 min
202401110VEG,VEG,42.88,Ivan Barbashev,barbaiv01,Tripping,2 min
202401110VEG,BOS,46.48,Danton Heinen,heineda01,Tripping,2 min
202401110VEG,VEG,49.6,Paul Cotter,cottepa01,Interference,2 min
202401130VEG,CGY,3.73,MacKenzie Weegar,weegama01,Hooking,2 min
202401130VEG,VEG,5.53,Alec Martinez,martial01,Tripping,2 min
202401130VEG,VEG,9.8,Ivan Barbashev,barbaiv01,Slashing,2 min
202401130VEG,CGY,52.3,Martin Pospisil,pospima01,Unsportsmanlike Conduct,2 min
202401150VEG,VEG,10.68,Chandler Stephenson,stephch02,Tripping,2 min
202401150VEG,VEG,26.88,Mark Stone,stonema01,Tripping,2 min
202401150VEG,NSH,33.58,Alexandre Carrier,carrial01,Tripping,2 min
202401150VEG,VEG,38.5,Kaedan Korczak,korczka01,High Sticking,2 min
202401150VEG,NSH,39.08,Colton Sissons,sissoco01,Tripping,2 min
202401150VEG,VEG,46.02,Zach Whitecloud,whiteza01,Holding,2 min
202401180VEG,VEG,8.32,Byron Froese,froesby01,Hooking,2 min
202401180VEG,NYR,16.08,Adam Fox,foxad01,Hooking,2 min
202401180VEG,NYR,36.52,Braden Schneider,schnebr01,Interference,2 min
202401180VEG,VEG,39.5,Byron Froese,froesby01,Delay of Game,2 min
202401180VEG,NYR,51.27,Adam Fox,foxad01,Hooking,2 min
202401180VEG,VEG,57.35,Jonathan Marchessault,audymjo01,Slashing,2 min
202401200VEG,PIT,3.27,Noel Acciari,acciano01,Tripping,2 min
202401200VEG,PIT,12.93,Drew O'Connor,oconndr01,Tripping,2 min
202401200VEG,VEG,31.33,Nicolas Roy,royni01,Holding,2 min
202401200VEG,PIT,47.52,Evgeni Malkin,malkiev01,Slashing,2 min
202401200VEG,PIT,59.28,Bryan Rust,rustbr01,Slashing,2 min
202402060VEG,EDM,2.62,Dylan Holloway,hollody01,High Sticking,2 min
202402060VEG,VEG,26.27,Kaedan Korczak,korczka01,Slashing,2 min
202402060VEG,EDM,27.8,Warren Foegele,foegewa01,Holding Stick,2 min
202402120VEG,VEG,8.15,Sheldon Rempal,rempash01,Hooking,2 min
202402120VEG,VEG,8.85,Bench,,Too Many Men on the Ice,2 min
202402120VEG,VEG,9.82,Brayden McNabb,mcnabbr01,Roughing,2 min
202402120VEG,MIN,16.35,Dakota Mermis,mermida01,Holding,2 min
202402120VEG,MIN,23.3,Joel Eriksson Ek,eriksjo02,Tripping,2 min
202402120VEG,MIN,27.58,Brandon Duhaime,duhaibr01,Interference,2 min
202402120VEG,MIN,36.67,Marcus Johansson,johanma03,Interference,2 min
202402120VEG,MIN,43.08,Jonathon Merrill,merrijo01,Delay of Game,2 min
202402170VEG,CAR,15.28,Martin Nečas,necasma01,Roughing,2 min
202402170VEG,CAR,39.82,Andrei Svechnikov,svechan01,High Sticking,2 min
202402200VEG,VEG,6.18,Keegan Kolesar,koleske01,Holding,2 min
202402200VEG,NSH,8.33,Luke Evangelista,evanglu01,Hooking,2 min
202402200VEG,NSH,19.9,Luke Evangelista,evanglu01,Interference,2 min
202402200VEG,VEG,26,Michael Amadio,amadimi01,Hooking,2 min
202402200VEG,NSH,31.4,Colton Sissons,sissoco01,Tripping,2 min
202402200VEG,VEG,32.82,Chandler Stephenson,stephch02,Cross Checking,2 min
202402200VEG,NSH,38.87,Yakov Trenin,treniya01,Interference,2 min
202402200VEG,VEG,47.97,Jonathan Marchessault,audymjo01,High Sticking,2 min
202402220VEG,VEG,7.58,Zach Whitecloud,whiteza01,Holding,2 min
202402220VEG,VEG,17.4,Paul Cotter,cottepa01,Cross Checking,2 min
202402220VEG,TOR,48.28,Pontus Holmberg,holmbpo01,Tripping,2 min
202403070VEG,VEG,1.98,Anthony Mantha,manthan01,High Sticking,4 min
202403070VEG,VEG,5.75,Keegan Kolesar,koleske01,Roughing,2 min
202403070VEG,VEG,5.75,Alex Pietrangelo,pietral01,Roughing,2 min
202403070VEG,VAN,5.75,Pius Suter,suterpi01,Slashing,2 min
202403070VEG,VAN,28.17,Conor Garland,garlaco01,Holding,2 min
202403090VEG,DET,9.83,Moritz Seider,seidemo01,Holding,2 min
202403090VEG,DET,24.32,David Perron,perroda01,Holding,2 min
202403090VEG,VEG,26.2,Jonathan Marchessault,audymjo01,Roughing,2 min
202403090VEG,VEG,26.2,Jonathan Marchessault,audymjo01,Roughing,2 min
202403090VEG,DET,26.2,J.T. Compher,comphj.01,Roughing,2 min
202403090VEG,VEG,40.9,Pavel Dorofeyev,dorofpa01,Hooking,2 min
202403090VEG,VEG,51.07,Brayden McNabb,mcnabbr01,Hooking,2 min
202403170VEG,VEG,3.08,Jonathan Marchessault,audymjo01,Interference,2 min
202403170VEG,NJD,14.33,Dawson Mercer,merceda01,High Sticking,2 min
202403170VEG,VEG,20.42,Alex Pietrangelo,pietral01,High Sticking,2 min
202403170VEG,NJD,29.35,Ondřej Palát,palaton01,Tripping,2 min
202403190VEG,TBL,6.08,Bench,,Too Many Men on the Ice,2 min
202403190VEG,VEG,11.73,Ivan Barbashev,barbaiv01,Hooking,2 min
202403190VEG,TBL,22.23,Conor Sheary,shearco01,High Sticking,2 min
202403190VEG,VEG,26.4,Brayden McNabb,mcnabbr01,Tripping,2 min
202403190VEG,VEG,43.73,Nicolas Hague,hagueni01,Tripping,2 min
202403190VEG,TBL,52.38,Mathew Dumba,dumbama01,Interference,2 min
202403190VEG,VEG,58.85,Bench,,Delay of Game,2 min
202403210VEG,SEA,8.6,Jaden Schwartz,schwaja01,High Sticking,2 min
202403210VEG,VEG,30.97,Jonathan Marchessault,audymjo01,Interference,2 min
202403210VEG,SEA,32.65,Yanni Gourde,gourdya01,Interference,2 min
202403210VEG,SEA,37.13,Ryker Evans,evansry01,Delay of Game,2 min
202403210VEG,VEG,43.52,Nicolas Roy,royni01,Holding,2 min
202403210VEG,SEA,46.72,Jared McCann,mccanja01,Delay of Game,2 min
202403210VEG,VEG,52.03,Noah Hanifin,hanifno01,High Sticking,2 min
202403210VEG,SEA,58.67,Bench,,Delay of Game,2 min
202403230VEG,VEG,0.68,Keegan Kolesar,koleske01,Elbowing,2 min
202403230VEG,CBJ,44,Alexandre Texier,texieal01,Hooking,2 min
202403230VEG,CBJ,56.78,Mathieu Olivier,olivima01,Delay of Game,2 min
202404020VEG,VAN,13.73,Nikita Zadorov,zadorni01,High Sticking,2 min
202404020VEG,VEG,15.15,Shea Theodore,theodsh01,High Sticking,4 min
202404020VEG,VAN,19.83,Nikita Zadorov,zadorni01,Boarding,5 min
202404020VEG,VAN,19.83,Nikita Zadorov,zadorni01,Misconduct,10 min
202404020VEG,VEG,24.22,Nicolas Roy,royni01,Hooking,2 min
202404020VEG,VAN,38.13,Teddy Blueger,bluegte01,Holding,2 min
202404020VEG,VEG,46,Anthony Mantha,manthan01,Slashing,2 min
202404020VEG,VAN,46,Vasily Podkolzin,podkova01,Slashing,2 min
202404120VEG,VEG,2.17,Pavel Dorofeyev,dorofpa01,Elbowing,2 min
202404120VEG,MIN,8.27,Joel Eriksson Ek,eriksjo02,Tripping,2 min
