Game ID,Period,Time,Team,Player,Player_ID,Penalty,PIM
202311110SEA,2nd Period,17.75,SEA,Adam Larsson,larssad01,Tripping,2 min
202311110SEA,2nd Period,17.8,EDM,Zach Hyman,hymanza01,Interference,2 min
,3rd Period,,,,,,
202311110SEA,3rd Period,1.97,EDM,Dylan Holloway,hollody01,Boarding,2 min
202311110SEA,3rd Period,8.88,SEA,Vince Dunn,dunnvi02,Fighting,5 min
202311110SEA,3rd Period,8.88,EDM,Dylan Holloway,hollody01,Fighting,5 min
,1st Period,,,,,,
202311130SEA,1st Period,5.68,COL,Kurtis MacDermid,macdeku01,Fighting,5 min
202311130SEA,1st Period,5.68,SEA,Jamie Oleksiak,oleksja01,Fighting,5 min
202311130SEA,1st Period,14.43,SEA,William Borgen,borgewi01,Tripping,2 min
202311130SEA,1st Period,19.98,SEA,Brandon Tanev,tanevbr01,Tripping,2 min
,2nd Period,,,,,,
202311130SEA,2nd Period,1.22,COL,Valeri Nichushkin,nichuva01,Tripping,2 min
202311130SEA,2nd Period,12.93,SEA,Eeli Tolvanen,tolvaee01,Tripping,2 min
202311130SEA,2nd Period,18.95,COL,Devon Toews,toewsde01,Cross Checking,2 min
,3rd Period,,,,,,
202311130SEA,3rd Period,6.58,SEA,Jared McCann,mccanja01,Slashing,2 min
202311130SEA,3rd Period,6.58,COL,Devon Toews,toewsde01,Slashing,2 min
202311130SEA,3rd Period,14.15,SEA,Vince Dunn,dunnvi02,Slashing,2 min
202311130SEA,3rd Period,14.15,SEA,Vince Dunn,dunnvi02,Unsportsmanlike Conduct,2 min
202311130SEA,3rd Period,14.15,SEA,Vince Dunn,dunnvi02,Unsportsmanlike Conduct,10 min
202311130SEA,3rd Period,16.1,COL,Jonathan Drouin,drouijo01,Hooking,2 min
202311130SEA,3rd Period,16.38,SEA,Justin Schultz,schulju01,High Sticking,2 min
,1st Period,,,,,,
202311160SEA,1st Period,2.4,SEA,Brandon Tanev,tanevbr01,High Sticking,2 min
202311160SEA,1st Period,8.88,NYI,Scott Mayfield,mayfisc01,Delay of Game,2 min
202311160SEA,1st Period,16.58,NYI,Scott Mayfield,mayfisc01,Slashing,2 min
,2nd Period,,,,,,
202311160SEA,2nd Period,0.5,NYI,Sebastian Aho,ahose02,Hooking,2 min
202311160SEA,2nd Period,2.95,SEA,Yanni Gourde,gourdya01,Cross Checking,2 min
202311160SEA,2nd Period,18.75,SEA,Yanni Gourde,gourdya01,Tripping,2 min
,3rd Period,,,,,,
202311160SEA,3rd Period,1.67,SEA,Vince Dunn,dunnvi02,Holding,2 min
202311160SEA,3rd Period,3.27,NYI,Anders Lee,leean01,Slashing,2 min
202311160SEA,3rd Period,15.35,SEA,Kailer Yamamoto,yamamka01,Hooking,2 min
,1st OT Period,,,,,,
202311160SEA,1st OT Period,0.6,SEA,Matthew Beniers,beniema01,Interference,2 min
202311160SEA,1st OT Period,0.6,NYI,Brock Nelson,nelsobr01,Holding,2 min
,1st Period,,,,,,
202311200SEA,1st Period,11.52,SEA,Pierre-Édouard Bellemare,bellepi01,Tripping,2 min
,2nd Period,,,,,,
202311200SEA,2nd Period,5.98,CGY,Nikita Zadorov,zadorni01,Cross Checking,2 min
202311200SEA,2nd Period,16.68,CGY,Nikita Zadorov,zadorni01,Tripping,2 min
,3rd Period,,,,,,
202311200SEA,3rd Period,13.67,SEA,Yanni Gourde,gourdya01,Cross Checking,2 min
,1st Period,,,,,,
202311220SEA,1st Period,11.87,SJS,Filip Zadina,zadinfi01,Tripping,2 min
202311220SEA,1st Period,19,SEA,Tye Kartye,kartyty01,High Sticking,2 min
,2nd Period,,,,,,
202311220SEA,2nd Period,2.2,SJS,Filip Zadina,zadinfi01,Hooking,2 min
202311220SEA,2nd Period,18.12,SJS,Kyle Burroughs,burroky01,Fighting,5 min
202311220SEA,2nd Period,18.12,SEA,Brandon Tanev,tanevbr01,Fighting,5 min
,3rd Period,,,,,,
202311220SEA,3rd Period,7.83,SEA,Justin Schultz,schulju01,Slashing,2 min
202311220SEA,3rd Period,12.05,SJS,Nikita Okhotyuk,okhotni01,Hooking,2 min
,1st Period,,,,,,
202311240SEA,1st Period,3.38,VAN,Nils Höglander,hoglani01,Holding,2 min
202311240SEA,1st Period,6.38,VAN,J.T. Miller,millejt01,Tripping,2 min
202311240SEA,1st Period,11.55,VAN,Tyler Myers,myersty01,High Sticking,4 min
,2nd Period,,,,,,
202311240SEA,2nd Period,13.25,SEA,Brian Dumoulin,dumoubr01,Cross Checking,2 min
,3rd Period,,,,,,
202311240SEA,3rd Period,15.42,SEA,Tye Kartye,kartyty01,Interference,2 min
202311240SEA,3rd Period,15.42,SEA,Tye Kartye,kartyty01,Misconduct,10 min
202311240SEA,3rd Period,18.6,VAN,Teddy Blueger,bluegte01,Fighting,5 min
202311240SEA,3rd Period,18.6,SEA,Yanni Gourde,gourdya01,Fighting,5 min
,1st Period,,,,,,
202312070SEA,1st Period,10.48,SEA,Vince Dunn,dunnvi02,Holding,2 min
,2nd Period,,,,,,
202312070SEA,2nd Period,11.3,NJD,Erik Haula,haulaer01,Tripping,2 min
202312070SEA,2nd Period,11.4,SEA,Kailer Yamamoto,yamamka01,Slashing,2 min
,3rd Period,,,,,,
202312070SEA,3rd Period,8.72,NJD,Brendan Smith,smithbr05,Tripping,2 min
202312070SEA,3rd Period,15.6,SEA,Brian Dumoulin,dumoubr01,Tripping,2 min
,1st Period,,,,,,
202312090SEA,1st Period,6.5,SEA,Ryker Evans,evansry01,Tripping,2 min
202312090SEA,1st Period,13.82,TBL,Tanner Jeannot,jeannta01,Tripping,2 min
,2nd Period,,,,,,
202312090SEA,2nd Period,4.05,TBL,Nick Paul,paulni01,Hooking,2 min
202312090SEA,2nd Period,15.82,SEA,Vince Dunn,dunnvi02,Roughing,2 min
202312090SEA,2nd Period,15.82,TBL,Michael Eyssimont,eyssimi01,Roughing,2 min
202312090SEA,2nd Period,15.82,SEA,Brandon Tanev,tanevbr01,Cross Checking,2 min
202312090SEA,2nd Period,18.78,TBL,Luke Glendening,glendlu01,Tripping,2 min
,3rd Period,,,,,,
202312090SEA,3rd Period,12.4,TBL,Tanner Jeannot,jeannta01,High Sticking,2 min
202312090SEA,3rd Period,19.73,TBL,Anthony Cirelli,cirelan01,Tripping,2 min
,1st Period,,,,,,
202312100SEA,1st Period,8.42,MIN,Alex Goligoski,goligal01,Holding,2 min
202312100SEA,1st Period,16.52,MIN,Brandon Duhaime,duhaibr01,Holding,2 min
,2nd Period,,,,,,
202312100SEA,2nd Period,4.57,SEA,Jamie Oleksiak,oleksja01,Tripping,2 min
,3rd Period,,,,,,
202312100SEA,3rd Period,0.43,MIN,Joel Eriksson Ek,eriksjo02,Holding,2 min
202312100SEA,3rd Period,5.97,SEA,Vince Dunn,dunnvi02,High Sticking,2 min
,1st Period,,,,,,
202312120SEA,1st Period,6.52,SEA,Adam Larsson,larssad01,Interference,2 min
,2nd Period,,,,,,
202312120SEA,2nd Period,6.42,SEA,Vince Dunn,dunnvi02,High Sticking,2 min
202312120SEA,2nd Period,9.62,SEA,Brian Dumoulin,dumoubr01,High Sticking,2 min
202312120SEA,2nd Period,11.77,FLA,Ryan Lomberg,lombery01,Interference,2 min
,1st Period,,,,,,
202312140SEA,1st Period,1.67,CHI,Connor Murphy,murphco02,High Sticking,2 min
202312140SEA,1st Period,7.42,CHI,Tyler Johnson,johnsty01,Cross Checking,2 min
202312140SEA,1st Period,11.25,SEA,Yanni Gourde,gourdya01,Slashing,2 min
,1st Period,,,,,,
202312160SEA,1st Period,16.75,SEA,Pierre-Édouard Bellemare,bellepi01,Tripping,2 min
,2nd Period,,,,,,
202312160SEA,2nd Period,7.35,SEA,Ryker Evans,evansry01,Interference,2 min
202312160SEA,2nd Period,9.45,LAK,Jordan Spence,spencjo01,Tripping,2 min
202312160SEA,2nd Period,16.22,SEA,William Borgen,borgewi01,Roughing,2 min
,3rd Period,,,,,,
202312160SEA,3rd Period,16.33,LAK,Michael Anderson,andermi02,Delay of Game,2 min
,1st OT Period,,,,,,
202312160SEA,1st OT Period,2,SEA,Vince Dunn,dunnvi02,Slashing,2 min
,1st Period,,,,,,
202312290SEA,1st Period,9.68,SEA,Justin Schultz,schulju01,High Sticking,2 min
202312290SEA,1st Period,15.98,PHI,Joel Farabee,farabjo01,High Sticking,2 min
,2nd Period,,,,,,
202312290SEA,2nd Period,16.22,SEA,Tomáš Tatar,tatarto01,Interference,2 min
,3rd Period,,,,,,
202312290SEA,3rd Period,5.43,PHI,Tyson Foerster,foersty01,Hooking,2 min
202312290SEA,3rd Period,12.33,SEA,Tye Kartye,kartyty01,Tripping,2 min
,1st Period,,,,,,
202401010SEA,1st Period,16.65,SEA,Adam Larsson,larssad01,Interference,2 min
,3rd Period,,,,,,
202401010SEA,3rd Period,12.17,VEG,Brayden McNabb,mcnabbr01,Tripping,2 min
202401010SEA,3rd Period,19.9,VEG,Alex Pietrangelo,pietral01,Slashing,2 min
,1st Period,,,,,,
202401040SEA,1st Period,0.28,OTT,Joshua Norris,norrijo01,High Sticking,2 min
202401040SEA,1st Period,3.67,SEA,Adam Larsson,larssad01,Interference,2 min
202401040SEA,1st Period,5.38,SEA,Jared McCann,mccanja01,Tripping,2 min
202401040SEA,1st Period,19.27,OTT,Jakob Chychrun,chychja01,Interference,2 min
,2nd Period,,,,,,
202401040SEA,2nd Period,12.15,SEA,Yanni Gourde,gourdya01,Slashing,2 min
,3rd Period,,,,,,
202401040SEA,3rd Period,4.5,SEA,Brian Dumoulin,dumoubr01,High Sticking,2 min
,1st Period,,,,,,
202401210SEA,1st Period,2.23,TOR,Simon Benoit,benoisi01,Roughing,2 min
202401210SEA,1st Period,2.23,SEA,Brandon Tanev,tanevbr01,Roughing,2 min
202401210SEA,1st Period,2.23,TOR,Conor Timmins,timmico01,Cross Checking,2 min
202401210SEA,1st Period,9.2,TOR,Jake McCabe,mccabja01,Fighting,5 min
202401210SEA,1st Period,9.2,SEA,Brandon Tanev,tanevbr01,Fighting,5 min
202401210SEA,1st Period,16.98,TOR,Max Domi,domima01,Cross Checking,2 min
,2nd Period,,,,,,
202401210SEA,2nd Period,0.7,SEA,Jamie Oleksiak,oleksja01,Hooking,2 min
202401210SEA,2nd Period,3.93,SEA,Justin Schultz,schulju01,Holding,2 min
,1st Period,,,,,,
202401240SEA,1st Period,9.88,SEA,Eeli Tolvanen,tolvaee01,Cross Checking,2 min
,2nd Period,,,,,,
202401240SEA,2nd Period,2.93,CHI,Alex Vlasic,vlasial01,Tripping,2 min
202401240SEA,2nd Period,11.58,SEA,Tye Kartye,kartyty01,Hooking,2 min
202401240SEA,2nd Period,14.87,CHI,Seth Jones,jonesse01,Slashing,2 min
,3rd Period,,,,,,
202401240SEA,3rd Period,0.48,SEA,André Burakovsky,burakan01,Holding,2 min
202401240SEA,3rd Period,13.57,CHI,Jarred Tinordi,tinorja01,Cross Checking,2 min
,1st Period,,,,,,
202401260SEA,1st Period,6.43,SEA,Adam Larsson,larssad01,Tripping,2 min
,2nd Period,,,,,,
202401260SEA,2nd Period,2.6,STL,Marco Scandella,scandma01,Illegal Check to Head,2 min
202401260SEA,2nd Period,9.17,STL,Torey Krug,krugto01,Cross Checking,2 min
202401260SEA,2nd Period,13.28,SEA,William Borgen,borgewi01,Tripping,2 min
,1st Period,,,,,,
202401280SEA,1st Period,11.7,CBJ,Dmitri Voronkov,vorondi01,Holding,2 min
202401280SEA,1st Period,17.73,CBJ,Boone Jenner,jennebo01,Hooking,2 min
,2nd Period,,,,,,
202401280SEA,2nd Period,14.27,SEA,Vince Dunn,dunnvi02,Slashing,2 min
202401280SEA,2nd Period,14.78,CBJ,Zach Werenski,werenza01,Slashing,2 min
,3rd Period,,,,,,
202401280SEA,3rd Period,3.3,SEA,Matthew Beniers,beniema01,Hooking,2 min
,1st Period,,,,,,
202402190SEA,1st Period,6.23,SEA,Kailer Yamamoto,yamamka01,Cross Checking,2 min
202402190SEA,1st Period,16.62,DET,Ben Chiarot,chiarbe01,Cross Checking,2 min
,3rd Period,,,,,,
202402190SEA,3rd Period,18.27,DET,Olli Määttä,maattol01,Cross Checking,2 min
,1st Period,,,,,,
202402220SEA,1st Period,5.13,SEA,Jordan Eberle,eberljo01,Tripping,2 min
202402220SEA,1st Period,11.32,VAN,Elias Lindholm,lindhel01,High Sticking,2 min
202402220SEA,1st Period,19.93,VAN,Nils Höglander,hoglani01,Hooking,2 min
,2nd Period,,,,,,
202402220SEA,2nd Period,1.57,VAN,Conor Garland,garlaco01,Fighting,5 min
202402220SEA,2nd Period,1.57,SEA,Brandon Tanev,tanevbr01,Fighting,5 min
202402220SEA,2nd Period,5.1,SEA,Jared McCann,mccanja01,Tripping,2 min
202402220SEA,2nd Period,7.43,VAN,Teddy Blueger,bluegte01,Interference,2 min
202402220SEA,2nd Period,10.92,SEA,Eeli Tolvanen,tolvaee01,High Sticking,2 min
202402220SEA,2nd Period,18.27,SEA,Matthew Beniers,beniema01,Interference,2 min
,1st Period,,,,,,
202402240SEA,1st Period,12.63,SEA,Jaden Schwartz,schwaja01,Tripping,2 min
202402240SEA,1st Period,13.12,SEA,Jamie Oleksiak,oleksja01,High Sticking,2 min
202402240SEA,1st Period,16.67,MIN,Jonas Brodin,brodijo01,Hooking,2 min
202402240SEA,1st Period,19.37,SEA,Adam Larsson,larssad01,Elbowing,2 min
,2nd Period,,,,,,
202402240SEA,2nd Period,1.97,MIN,Brandon Duhaime,duhaibr01,Cross Checking,2 min
202402240SEA,2nd Period,1.97,SEA,Vince Dunn,dunnvi02,Cross Checking,2 min
202402240SEA,2nd Period,4.75,MIN,Mats Zuccarello,zuccama01,Slashing,2 min
202402240SEA,2nd Period,14.05,MIN,Jonathon Merrill,merrijo01,Illegal Equipment,2 min
202402240SEA,2nd Period,17.47,MIN,Joel Eriksson Ek,eriksjo02,Roughing,2 min
202402240SEA,2nd Period,17.47,SEA,Yanni Gourde,gourdya01,Roughing,2 min
202402240SEA,2nd Period,18.17,SEA,Vince Dunn,dunnvi02,Slashing,2 min
,3rd Period,,,,,,
202402240SEA,3rd Period,6.57,MIN,Joel Eriksson Ek,eriksjo02,High Sticking,2 min
202402240SEA,3rd Period,12.73,SEA,Adam Larsson,larssad01,High Sticking,4 min
202402240SEA,3rd Period,15.3,MIN,Mats Zuccarello,zuccama01,Tripping,2 min
202402240SEA,3rd Period,19.6,SEA,William Borgen,borgewi01,Fighting,5 min
202402240SEA,3rd Period,19.6,MIN,Brandon Duhaime,duhaibr01,Fighting,5 min
,1st Period,,,,,,
202402260SEA,1st Period,3.05,BOS,Justin Brazeau,brazeju01,Hooking,2 min
202402260SEA,1st Period,7.22,BOS,Brandon Carlo,carlobr01,Cross Checking,2 min
202402260SEA,1st Period,8.83,BOS,Bench,#N/A,Too Many Men on the Ice,2 min
,3rd Period,,,,,,
202402260SEA,3rd Period,8.47,BOS,Morgan Geekie,geekimo01,Tripping,2 min
202402260SEA,3rd Period,15.25,SEA,Jordan Eberle,eberljo01,Tripping,2 min
202402260SEA,3rd Period,17.55,BOS,Danton Heinen,heineda01,High Sticking,2 min
,1st Period,,,,,,
202402290SEA,1st Period,15.38,PIT,Ryan Graves,gravery01,Holding,2 min
202402290SEA,1st Period,17.4,SEA,Jaden Schwartz,schwaja01,Tripping,2 min
,2nd Period,,,,,,
202402290SEA,2nd Period,5.02,SEA,Jaden Schwartz,schwaja01,Holding,2 min
202402290SEA,2nd Period,13.5,SEA,Brian Dumoulin,dumoubr01,High Sticking,2 min
,3rd Period,,,,,,
202402290SEA,3rd Period,6.62,PIT,Ryan Graves,gravery01,Roughing,2 min
202402290SEA,3rd Period,14.12,PIT,Lars Eller,ellerla01,High Sticking,2 min
202402290SEA,3rd Period,19.7,PIT,Evgeni Malkin,malkiev01,Tripping,2 min
,1st Period,,,,,,
202403020SEA,1st Period,8.63,EDM,Darnell Nurse,nurseda01,Slashing,2 min
202403020SEA,1st Period,17.77,SEA,Jamie Oleksiak,oleksja01,Cross Checking,2 min
,2nd Period,,,,,,
202403020SEA,2nd Period,14.88,SEA,Oliver Bjorkstrand,bjorkol01,Slashing,2 min
,3rd Period,,,,,,
202403020SEA,3rd Period,12,EDM,Ryan Nugent-Hopkins,nugenry01,Holding,2 min
202403020SEA,3rd Period,19.12,EDM,Leon Draisaitl,draisle01,Holding,2 min
,1st Period,,,,,,
202403080SEA,1st Period,8.52,WPG,Mark Scheifele,scheima01,Tripping,2 min
,1st Period,,,,,,
202403120SEA,1st Period,4.7,VEG,Brett Howden,howdebr01,Slashing,2 min
202403120SEA,1st Period,6.92,SEA,Tomáš Tatar,tatarto01,Holding,2 min
202403120SEA,1st Period,13,VEG,Zach Whitecloud,whiteza01,Roughing,2 min
,2nd Period,,,,,,
202403120SEA,2nd Period,4.75,SEA,Brian Dumoulin,dumoubr01,Holding,2 min
202403120SEA,2nd Period,18.98,SEA,Ryker Evans,evansry01,Tripping,2 min
,1st Period,,,,,,
202403140SEA,1st Period,1.43,WSH,Tom Wilson,wilsoto01,Roughing,2 min
,2nd Period,,,,,,
202403140SEA,2nd Period,6.12,SEA,André Burakovsky,burakan01,Holding,2 min
202403140SEA,2nd Period,6.17,WSH,T.J. Oshie,oshietj01,Hooking,2 min
202403140SEA,2nd Period,9.18,SEA,Ryker Evans,evansry01,Interference,2 min
202403140SEA,2nd Period,13.43,SEA,Brian Dumoulin,dumoubr01,Tripping,2 min
,3rd Period,,,,,,
202403140SEA,3rd Period,2.18,WSH,Alexander Alexeyev,alexeal01,Tripping,2 min
202403140SEA,3rd Period,8.05,SEA,Matthew Beniers,beniema01,Tripping,2 min
,1st Period,,,,,,
202403160SEA,1st Period,8.57,SEA,Tomáš Tatar,tatarto01,Tripping,2 min
,2nd Period,,,,,,
202403160SEA,2nd Period,2.73,SEA,Ryker Evans,evansry01,Tripping,2 min
202403160SEA,2nd Period,5.38,NSH,Michael McCarron,mccarmi01,Interference,2 min
202403160SEA,2nd Period,19.47,NSH,Jeremy Lauzon,lauzoje01,Holding,2 min
,3rd Period,,,,,,
202403160SEA,3rd Period,3.83,SEA,Yanni Gourde,gourdya01,Tripping,2 min
,1st Period,,,,,,
202403180SEA,1st Period,13.77,BUF,Peyton Krebs,krebspe01,High Sticking,4 min
202403180SEA,1st Period,19.5,SEA,Eeli Tolvanen,tolvaee01,Tripping,2 min
,2nd Period,,,,,,
202403180SEA,2nd Period,6.13,SEA,Eeli Tolvanen,tolvaee01,Holding,2 min
202403180SEA,2nd Period,13,BUF,Henri Jokiharju,jokihhe01,Tripping,2 min
202403180SEA,2nd Period,16,BUF,Zemgus Girgensons,girgeze01,Delay of Game,2 min
,3rd Period,,,,,,
202403180SEA,3rd Period,7.32,BUF,Alex Tuch,tuchal01,Hooking,2 min
,1st Period,,,,,,
202403240SEA,1st Period,12.93,SEA,Jamie Oleksiak,oleksja01,Tripping,2 min
,2nd Period,,,,,,
202403240SEA,2nd Period,2.2,SEA,André Burakovsky,burakan01,Hooking,2 min
202403240SEA,2nd Period,3.43,MTL,Alex Newhook,newhoal01,Hooking,2 min
202403240SEA,2nd Period,11.32,MTL,Jayden Struble,strubja01,Slashing,2 min
,3rd Period,,,,,,
202403240SEA,3rd Period,5.83,MTL,Josh Anderson,anderjo05,Hooking,2 min
202403240SEA,3rd Period,19.28,MTL,Juraj Slafkovsky,slafkju01,Tripping,2 min
,1st Period,,,,,,
202403260SEA,1st Period,16.23,ANA,Jackson LaCombe,lacomja01,Tripping,2 min
,2nd Period,,,,,,
202403260SEA,2nd Period,3.23,ANA,Bench,#N/A,Too Many Men on the Ice,2 min
202403260SEA,2nd Period,5.77,ANA,Ryan Strome,stromry01,Hooking,2 min
202403260SEA,2nd Period,8.45,SEA,Brandon Tanev,tanevbr01,High Sticking,2 min
202403260SEA,2nd Period,18.75,ANA,Alex Killorn,killoal01,Hooking,2 min
,3rd Period,,,,,,
202403260SEA,3rd Period,18.63,ANA,Frank Vatrano,vatrafr01,Cross Checking,2 min
,1st Period,,,,,,
202403280SEA,1st Period,0.17,SEA,André Burakovsky,burakan01,Tripping,2 min
202403280SEA,1st Period,2.33,ANA,Trevor Zegras,zegratr01,Interference,2 min
202403280SEA,1st Period,12.62,SEA,William Borgen,borgewi01,Interference,2 min
,2nd Period,,,,,,
202403280SEA,2nd Period,5.08,ANA,Ben Meyers,meyerbe01,Hooking,2 min
202403280SEA,2nd Period,8.9,ANA,Cam Fowler,fowleca01,Slashing,2 min
202403280SEA,2nd Period,13.4,ANA,Alex Killorn,killoal01,High Sticking,2 min
,3rd Period,,,,,,
202403280SEA,3rd Period,1.95,ANA,William Lagesson,lageswi01,Roughing,2 min
202403280SEA,3rd Period,3.4,SEA,Jared McCann,mccanja01,High Sticking,2 min
202403280SEA,3rd Period,4.83,SEA,Tye Kartye,kartyty01,Roughing,2 min
202403280SEA,3rd Period,4.83,ANA,Ryan Strome,stromry01,Cross Checking,2 min
202403280SEA,3rd Period,5.35,ANA,Trevor Zegras,zegratr01,Cross Checking,2 min
202403280SEA,3rd Period,5.35,ANA,Trevor Zegras,zegratr01,Holding,2 min
202403280SEA,3rd Period,9.2,SEA,Brandon Tanev,tanevbr01,Fighting,5 min
202403280SEA,3rd Period,9.2,ANA,William Lagesson,lageswi01,Fighting,5 min
202403280SEA,3rd Period,10.82,ANA,Jackson LaCombe,lacomja01,Holding Stick,2 min
202403280SEA,3rd Period,13.45,ANA,Frank Vatrano,vatrafr01,Cross Checking,2 min
202403280SEA,3rd Period,14.83,ANA,Alex Killorn,killoal01,Cross Checking,2 min
,1st Period,,,,,,
202403300SEA,1st Period,13.42,DAL,Craig Smith,smithcr01,Tripping,2 min
,3rd Period,,,,,,
202403300SEA,3rd Period,0.32,SEA,Adam Larsson,larssad01,Elbowing,5 min
202403300SEA,3rd Period,0.32,SEA,Adam Larsson,larssad01,Misconduct,10 min
202403300SEA,3rd Period,13.68,DAL,Thomas Harley,harleth01,Tripping,2 min
,1st Period,,,,,,
202404090SEA,1st Period,1.78,ARI,Maksymilian Szuber,szubema01,Holding,2 min
202404090SEA,1st Period,5.2,ARI,Michael Carcone,carcomi01,Holding,2 min
202404090SEA,1st Period,16.43,SEA,Oliver Bjorkstrand,bjorkol01,Roughing,2 min
202404090SEA,1st Period,16.43,ARI,Clayton Keller,kellecl01,Cross Checking,2 min
,2nd Period,,,,,,
202404090SEA,2nd Period,4.93,SEA,Jordan Eberle,eberljo01,Slashing,2 min
,3rd Period,,,,,,
202404090SEA,3rd Period,4.1,ARI,J.J. Moser,moserja01,Tripping,2 min
,1st Period,,,,,,
202404110SEA,1st Period,14.67,SEA,Ryker Evans,evansry01,Interference,2 min
,2nd Period,,,,,,
202404110SEA,2nd Period,2.25,SJS,Thomas Bordeleau,bordeth01,Hooking,2 min
,3rd Period,,,,,,
202404110SEA,3rd Period,5.88,SJS,Kyle Burroughs,burroky01,Interference,2 min
202404110SEA,3rd Period,9.72,SJS,Luke Kunin,kuninlu01,Hooking,2 min
202404110SEA,3rd Period,13.2,SEA,Jaden Schwartz,schwaja01,Tripping,2 min
,1st Period,,,,,,
202310120SJS,1st Period,3.35,SJS,Kyle Burroughs,burroky01,Fighting,5 min
202310120SJS,1st Period,3.35,VEG,Keegan Kolesar,koleske01,Fighting,5 min
202310120SJS,1st Period,5.77,VEG,Pavel Dorofeyev,dorofpa01,Holding,2 min
202310120SJS,1st Period,13.32,VEG,Ivan Barbashev,barbaiv01,Cross Checking,2 min
,2nd Period,,,,,,
202310120SJS,2nd Period,11.43,SJS,Matt Benning,bennima01,Tripping,2 min
,1st Period,,,,,,
202310140SJS,1st Period,3.57,SJS,Matt Benning,bennima01,Slashing,2 min
202310140SJS,1st Period,10.63,SJS,Givani Smith,smithgi01,Tripping,2 min
,2nd Period,,,,,,
202310140SJS,2nd Period,2.72,COL,Jonathan Drouin,drouijo01,Holding,2 min
202310140SJS,2nd Period,15.08,SJS,Jan Rutta,ruttaja02,Hooking,2 min
202310140SJS,2nd Period,16.65,SJS,Luke Kunin,kuninlu01,High Sticking,2 min
202310140SJS,2nd Period,18.45,COL,Valeri Nichushkin,nichuva01,Interference,2 min
,3rd Period,,,,,,
202310140SJS,3rd Period,7.1,COL,Devon Toews,toewsde01,Holding,2 min
,1st OT Period,,,,,,
202310140SJS,1st OT Period,1.97,COL,Nathan MacKinnon,mackina01,Kneeing,2 min
202310140SJS,1st OT Period,4.47,SJS,Thomas Bordeleau,bordeth01,Holding,2 min
,1st Period,,,,,,
202310170SJS,1st Period,3.48,SJS,Nikolai Knyzhov,knyzhni01,Cross Checking,2 min
202310170SJS,1st Period,4.28,CAR,Jordan Staal,staaljo01,Hooking,2 min
202310170SJS,1st Period,10.02,SJS,Filip Zadina,zadinfi01,Roughing,2 min
,2nd Period,,,,,,
202310170SJS,2nd Period,0.3,SJS,Anthony Duclair,duclaan01,Cross Checking,2 min
202310170SJS,2nd Period,5.9,SJS,Alexander Barabanov,barabal01,Hooking,2 min
202310170SJS,2nd Period,7.43,CAR,Jesperi Kotkaniemi,kotkaje01,Holding,2 min
202310170SJS,2nd Period,11.85,CAR,Dmitry Orlov,orlovdm01,Hooking,2 min
202310170SJS,2nd Period,14.17,CAR,Brady Skjei,skjeibr01,Holding,2 min
202310170SJS,2nd Period,16.1,CAR,Bench,#N/A,Delay of Game,2 min
202310170SJS,2nd Period,16.75,SJS,Anthony Duclair,duclaan01,Hooking,2 min
202310170SJS,2nd Period,18.5,CAR,Tony DeAngelo,deangan01,Unsportsmanlike Conduct,2 min
202310170SJS,2nd Period,20,CAR,Tony DeAngelo,deangan01,Misconduct,10 min
,3rd Period,,,,,,
202310170SJS,3rd Period,7.13,SJS,Tomáš Hertl,hertlto01,Tripping,2 min
202310170SJS,3rd Period,10.95,SJS,Mario Ferraro,ferrama01,Cross Checking,2 min
,1st Period,,,,,,
202310190SJS,1st Period,1.42,SJS,Kyle Burroughs,burroky01,Cross Checking,2 min
202310190SJS,1st Period,3.02,BOS,Jake DeBrusk,debruja01,Hooking,2 min
,3rd Period,,,,,,
202310190SJS,3rd Period,0.97,BOS,Charlie Coyle,coylech01,Tripping,2 min
202310190SJS,3rd Period,19.38,BOS,Brad Marchand,marchbr03,Hooking,2 min
,1st Period,,,,,,
202311020SJS,1st Period,1.15,SJS,Nico Sturm,sturmni01,High Sticking,4 min
202311020SJS,1st Period,15.78,SJS,Mario Ferraro,ferrama01,Tripping,2 min
,2nd Period,,,,,,
202311020SJS,2nd Period,2.45,VAN,Quinn Hughes,hughequ01,Holding Stick,2 min
202311020SJS,2nd Period,10.32,VAN,Phillip Di Giuseppe,digiuph01,Fighting,5 min
202311020SJS,2nd Period,10.32,SJS,Luke Kunin,kuninlu01,Interference,2 min
202311020SJS,2nd Period,10.32,SJS,Luke Kunin,kuninlu01,Fighting,5 min
202311020SJS,2nd Period,15.13,VAN,Quinn Hughes,hughequ01,Delay of Game,2 min
,3rd Period,,,,,,
202311020SJS,3rd Period,1.45,SJS,Kevin Labanc,labanke01,Holding Stick,2 min
202311020SJS,3rd Period,14.53,VAN,Quinn Hughes,hughequ01,Interference,2 min
,1st Period,,,,,,
202311040SJS,1st Period,0.82,SJS,Anthony Duclair,duclaan01,Roughing,2 min
