Game_ID,Home Team,Away Team,Period,Time,Team,Player,Player_ID,Penalty,PIM
202401240FLA,FLA,ARI,2nd Period,13:42,ARI,J.J. Moser,moserja01,Holding,2 min
202401240FLA,FLA,ARI,2nd Period,18:55,FLA,Jonah Gadjovich,gadjojo01,Holding Stick,2 min
202401240FLA,FLA,ARI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401240FLA,FLA,ARI,3rd Period,2:33,FLA,Aaron Ekblad,ekblaaa01,Tripping,2 min
202401240FLA,FLA,ARI,3rd Period,8:14,ARI,Logan Cooley,coolelo01,Hooking,2 min
202401240FLA,FLA,ARI,3rd Period,11:12,FLA,Evan Rodrigues,rodriev01,Tripping,2 min
202401240FLA,FLA,ARI,3rd Period,13:42,FLA,Carter Verhaeghe,verhaca01,Tripping,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,ARI,Liam O'Brien,obrieli01,Roughing,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,ARI,Liam O'Brien,obrieli01,Roughing,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,ARI,Jason Zucker,zuckeja01,Roughing,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,ARI,Jason Zucker,zuckeja01,Roughing,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,FLA,Ryan Lomberg,lombery01,Roughing,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,FLA,Ryan Lomberg,lombery01,Roughing,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,FLA,Jonah Gadjovich,gadjojo01,Roughing,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,FLA,Jonah Gadjovich,gadjojo01,Roughing,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,FLA,Oliver Ekman-Larsson,ekmanol01,Roughing,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,FLA,Oliver Ekman-Larsson,ekmanol01,Roughing,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,ARI,Josh Brown,brownjo01,Roughing,2 min
202401240FLA,FLA,ARI,3rd Period,16:27,ARI,Josh Brown,brownjo01,Roughing,2 min
202402060FLA,FLA,PHI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402060FLA,FLA,PHI,1st Period,9:08,PHI,Nick Seeler,seeleni01,Tripping,2 min
202402060FLA,FLA,PHI,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402060FLA,FLA,PHI,2nd Period,3:18,FLA,Kevin Stenlund,stenlke01,Tripping,2 min
202402060FLA,FLA,PHI,2nd Period,20:00,FLA,Gustav Forsling,forslgu02,Slashing,2 min
202402060FLA,FLA,PHI,2nd Period,20:00,PHI,Travis Konecny,konectr01,Slashing,2 min
202402060FLA,FLA,PHI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402060FLA,FLA,PHI,3rd Period,11:16,PHI,Owen Tippett,tippeow01,Boarding,2 min
202402080FLA,FLA,WSH,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402080FLA,FLA,WSH,1st Period,3:14,FLA,Jonah Gadjovich,gadjojo01,Boarding,2 min
202402080FLA,FLA,WSH,1st Period,6:22,WSH,Beck Malenstyn,malenbe01,Interference,2 min
202402080FLA,FLA,WSH,1st Period,7:32,WSH,Martin Fehérváry,feherma01,Slashing,2 min
202402080FLA,FLA,WSH,1st Period,7:32,FLA,Matthew Tkachuk,tkachma01,Slashing,2 min
202402080FLA,FLA,WSH,1st Period,8:31,FLA,Oliver Ekman-Larsson,ekmanol01,Interference on breakaway,Penalty Shot (Beck Malenstyn - Saved)
202402080FLA,FLA,WSH,1st Period,9:52,WSH,Nic Dowd,dowdni01,Interference,2 min
202402080FLA,FLA,WSH,1st Period,15:00,FLA,Oliver Ekman-Larsson,ekmanol01,High Sticking,2 min
202402080FLA,FLA,WSH,1st Period,19:39,WSH,T.J. Oshie,oshietj01,Tripping,2 min
202402080FLA,FLA,WSH,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402080FLA,FLA,WSH,2nd Period,8:28,WSH,Nic Dowd,dowdni01,Tripping,2 min
202402080FLA,FLA,WSH,2nd Period,17:20,WSH,Tom Wilson,wilsoto01,Elbowing,2 min
202402080FLA,FLA,WSH,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402080FLA,FLA,WSH,3rd Period,16:24,FLA,Brandon Montour,montobr01,Cross Checking,2 min
202402100FLA,FLA,COL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402100FLA,FLA,COL,1st Period,2:47,FLA,Aaron Ekblad,ekblaaa01,Holding,2 min
202402100FLA,FLA,COL,1st Period,9:49,COL,Logan O'Connor,oconnlo01,Tripping,2 min
202402100FLA,FLA,COL,1st Period,16:09,COL,Devon Toews,toewsde01,Hooking,2 min
202402200FLA,FLA,OTT,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402200FLA,FLA,OTT,1st Period,7:25,OTT,Artem Zub,zubar01,Delay of Game,2 min
202402200FLA,FLA,OTT,1st Period,10:45,OTT,Tim Stützle,stuetti02,Cross Checking,2 min
202402200FLA,FLA,OTT,1st Period,14:12,FLA,Oliver Ekman-Larsson,ekmanol01,Holding Stick,2 min
202402200FLA,FLA,OTT,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402200FLA,FLA,OTT,2nd Period,12:50,FLA,Oliver Ekman-Larsson,ekmanol01,Tripping,2 min
202402200FLA,FLA,OTT,2nd Period,19:23,OTT,Jakob Chychrun,chychja01,Holding,2 min
202402240FLA,FLA,WSH,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402240FLA,FLA,WSH,1st Period,4:51,FLA,Gustav Forsling,forslgu02,Tripping,2 min
202402240FLA,FLA,WSH,1st Period,9:41,FLA,William Lockwood,lockwwi01,Hooking,2 min
202402240FLA,FLA,WSH,1st Period,14:42,WSH,Connor McMichael,mcmicco01,Roughing,2 min
202402240FLA,FLA,WSH,1st Period,14:42,FLA,Evan Rodrigues,rodriev01,Roughing,2 min
202402240FLA,FLA,WSH,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402240FLA,FLA,WSH,2nd Period,10:38,FLA,Nick Cousins,cousini01,Fighting,5 min
202402240FLA,FLA,WSH,2nd Period,10:38,WSH,Anthony Mantha,manthan01,Hooking,2 min
202402240FLA,FLA,WSH,2nd Period,10:38,WSH,Anthony Mantha,manthan01,Fighting,5 min
202402240FLA,FLA,WSH,2nd Period,16:51,FLA,Niko Mikkola,mikkoni01,Hooking,2 min
202402240FLA,FLA,WSH,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402240FLA,FLA,WSH,3rd Period,0:12,WSH,John Carlson,carlsjo01,Slashing,2 min
202402240FLA,FLA,WSH,3rd Period,9:04,FLA,Aleksander Barkov,barkoal01,Holding,2 min
202402240FLA,FLA,WSH,3rd Period,15:42,WSH,Nick Jensen,jenseni02,Hooking,2 min
202402270FLA,FLA,BUF,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402270FLA,FLA,BUF,1st Period,6:44,BUF,Zach Benson,bensoza01,Holding,2 min
202402270FLA,FLA,BUF,1st Period,6:44,FLA,Dmitry Kulikov,kulikdm01,Interference,2 min
202402270FLA,FLA,BUF,1st Period,7:40,FLA,Brandon Montour,montobr01,Hooking,2 min
202402270FLA,FLA,BUF,1st Period,15:22,BUF,Jacob Bryson,brysoja01,High Sticking,2 min
202402270FLA,FLA,BUF,1st Period,19:35,FLA,Matthew Tkachuk,tkachma01,Roughing,2 min
202402270FLA,FLA,BUF,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402270FLA,FLA,BUF,2nd Period,7:44,BUF,Connor Clifton,cliftco01,High Sticking,2 min
202402270FLA,FLA,BUF,2nd Period,14:23,FLA,Nick Cousins,cousini01,Roughing,2 min
202402270FLA,FLA,BUF,2nd Period,14:23,BUF,Jordan Greenway,greenjo02,Roughing,2 min
202402270FLA,FLA,BUF,2nd Period,14:23,BUF,Jordan Greenway,greenjo02,Roughing,2 min
202402270FLA,FLA,BUF,2nd Period,17:09,FLA,Dmitry Kulikov,kulikdm01,Slashing,2 min
202402270FLA,FLA,BUF,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402270FLA,FLA,BUF,3rd Period,0:31,FLA,Niko Mikkola,mikkoni01,Tripping,2 min
202402270FLA,FLA,BUF,3rd Period,9:01,BUF,Bench,Bench,0,2 min
202402270FLA,FLA,BUF,3rd Period,9:01,BUF,Zach Benson,bensoza01,Tripping,2 min
202402290FLA,FLA,MTL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402290FLA,FLA,MTL,1st Period,13:01,FLA,Kevin Stenlund,stenlke01,Holding,2 min
202402290FLA,FLA,MTL,1st Period,15:16,MTL,David Savard,savarda01,Tripping,2 min
202402290FLA,FLA,MTL,1st Period,19:55,MTL,Mike Matheson,mathemi01,Roughing,2 min
202402290FLA,FLA,MTL,1st Period,19:55,FLA,Matthew Tkachuk,tkachma01,Roughing,2 min
202402290FLA,FLA,MTL,1st Period,20:00,MTL,Jake Evans,evansja02,Tripping,2 min
202402290FLA,FLA,MTL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402290FLA,FLA,MTL,2nd Period,8:50,MTL,Johnathan Kovacevic,kovacjo01,High Sticking,2 min
202402290FLA,FLA,MTL,2nd Period,13:03,MTL,David Savard,savarda01,Cross Checking,2 min
202402290FLA,FLA,MTL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402290FLA,FLA,MTL,3rd Period,3:02,FLA,Niko Mikkola,mikkoni01,Interference,2 min
202402290FLA,FLA,MTL,3rd Period,4:26,MTL,Cole Caufield,caufico01,Tripping,2 min
202402290FLA,FLA,MTL,3rd Period,7:21,FLA,Evan Rodrigues,rodriev01,Interference,2 min
202402290FLA,FLA,MTL,3rd Period,12:43,FLA,Oliver Ekman-Larsson,ekmanol01,Tripping,2 min
202403070FLA,FLA,PHI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403070FLA,FLA,PHI,1st Period,3:24,FLA,Nick Cousins,cousini01,Tripping,2 min
202403070FLA,FLA,PHI,1st Period,8:02,PHI,Marc Staal,staalma01,Tripping,2 min
202403070FLA,FLA,PHI,1st Period,13:17,PHI,Garnet Hathaway,hathaga01,Roughing,2 min
202403070FLA,FLA,PHI,1st Period,13:17,FLA,Matthew Tkachuk,tkachma01,Slashing,2 min
202403090FLA,FLA,CGY,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403090FLA,FLA,CGY,1st Period,10:21,CGY,Mikael Backlund,backlmi01,Roughing,2 min
202403090FLA,FLA,CGY,1st Period,17:28,FLA,Dmitry Kulikov,kulikdm01,Interference,2 min
202403090FLA,FLA,CGY,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403090FLA,FLA,CGY,2nd Period,5:44,FLA,Dmitry Kulikov,kulikdm01,Hooking,2 min
202403090FLA,FLA,CGY,2nd Period,13:33,CGY,Jonathan Huberdeau,huberjo01,Cross Checking,2 min
202403090FLA,FLA,CGY,2nd Period,13:33,FLA,Carter Verhaeghe,verhaca01,Cross Checking,2 min
202403090FLA,FLA,CGY,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403090FLA,FLA,CGY,3rd Period,3:52,FLA,Brandon Montour,montobr01,Hooking,2 min
202403090FLA,FLA,CGY,3rd Period,10:44,FLA,Anton Lundell,lundean01,Cross Checking,2 min
202403090FLA,FLA,CGY,3rd Period,13:07,CGY,Blake Coleman,colembl01,Roughing,2 min
202403090FLA,FLA,CGY,3rd Period,13:07,FLA,Kevin Stenlund,stenlke01,Cross Checking,2 min
202403160FLA,FLA,TBL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403160FLA,FLA,TBL,1st Period,5:42,TBL,Mathew Dumba,dumbama01,Roughing,2 min
202403160FLA,FLA,TBL,1st Period,14:33,FLA,Sam Bennett,bennesa01,Slashing,2 min
202403160FLA,FLA,TBL,1st Period,15:10,FLA,Sam Reinhart,reinhsa01,Tripping,2 min
202403160FLA,FLA,TBL,1st Period,15:10,TBL,Nikita Kucherov,kucheni01,High Sticking,2 min
202403160FLA,FLA,TBL,1st Period,15:10,TBL,Nikita Kucherov,kucheni01,High Sticking,2 min
202403160FLA,FLA,TBL,1st Period,17:54,TBL,Nicklaus Perbix,perbini01,Delay of Game,2 min
202403160FLA,FLA,TBL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403160FLA,FLA,TBL,2nd Period,3:38,TBL,Michael Eyssimont,eyssimi01,Roughing,2 min
202403160FLA,FLA,TBL,2nd Period,3:38,FLA,Dmitry Kulikov,kulikdm01,Match Penalty,5 min
202403160FLA,FLA,TBL,2nd Period,6:51,FLA,Oliver Ekman-Larsson,ekmanol01,Hooking,2 min
202403160FLA,FLA,TBL,2nd Period,10:31,TBL,Luke Glendening,glendlu01,Hooking,2 min
202403160FLA,FLA,TBL,2nd Period,15:27,TBL,Erik Černák,cernaer01,Tripping,2 min
202403160FLA,FLA,TBL,2nd Period,16:34,TBL,Mathew Dumba,dumbama01,Slashing,2 min
202403160FLA,FLA,TBL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403160FLA,FLA,TBL,3rd Period,7:38,TBL,Anthony Duclair,duclaan01,Roughing,2 min
202403160FLA,FLA,TBL,3rd Period,9:44,FLA,Sam Bennett,bennesa01,Holding,2 min
202403160FLA,FLA,TBL,3rd Period,13:35,FLA,Gustav Forsling,forslgu02,Holding,2 min
202403160FLA,FLA,TBL,3rd Period,19:36,FLA,Carter Verhaeghe,verhaca01,Closing Hand on the Puck,2 min
202403160FLA,FLA,TBL,3rd Period,19:53,FLA,Niko Mikkola,mikkoni01,Misconduct,10 min
202403160FLA,FLA,TBL,3rd Period,19:53,FLA,Ryan Lomberg,lombery01,Kneeing,2 min
202403160FLA,FLA,TBL,3rd Period,19:53,TBL,Mathew Dumba,dumbama01,Misconduct,10 min
202403210FLA,FLA,NSH,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403210FLA,FLA,NSH,1st Period,4:02,FLA,Nick Cousins,cousini01,Fighting,5 min
202403210FLA,FLA,NSH,1st Period,4:02,NSH,Jason Zucker,zuckeja01,Fighting,5 min
202403210FLA,FLA,NSH,1st Period,5:29,FLA,Carter Verhaeghe,verhaca01,Hooking,2 min
202403210FLA,FLA,NSH,1st Period,17:50,FLA,Jonah Gadjovich,gadjojo01,Fighting,5 min
202403210FLA,FLA,NSH,1st Period,17:50,NSH,Cole Smith,smithco02,Fighting,5 min
202403210FLA,FLA,NSH,1st Period,19:32,NSH,Roman Josi,josiro01,Tripping,2 min
202403210FLA,FLA,NSH,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403210FLA,FLA,NSH,2nd Period,6:21,FLA,Oliver Ekman-Larsson,ekmanol01,Hooking,2 min
202403210FLA,FLA,NSH,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403210FLA,FLA,NSH,3rd Period,0:53,NSH,Roman Josi,josiro01,Cross Checking,2 min
202403210FLA,FLA,NSH,3rd Period,6:24,FLA,Eetu Luostarinen,luostee01,Slashing,2 min
202403260FLA,FLA,BOS,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403260FLA,FLA,BOS,1st Period,1:10,FLA,Sam Bennett,bennesa01,Roughing,2 min
202403260FLA,FLA,BOS,1st Period,1:10,BOS,Parker Wotherspoon,wothepa01,Roughing,2 min
202403260FLA,FLA,BOS,1st Period,1:10,BOS,Parker Wotherspoon,wothepa01,Roughing,2 min
202403260FLA,FLA,BOS,1st Period,13:59,FLA,Anton Lundell,lundean01,Hooking,2 min
202403260FLA,FLA,BOS,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403260FLA,FLA,BOS,2nd Period,5:11,FLA,Sam Bennett,bennesa01,Fighting,5 min
202403260FLA,FLA,BOS,2nd Period,5:11,BOS,Hampus Lindholm,lindhha01,Fighting,5 min
202403260FLA,FLA,BOS,2nd Period,7:15,BOS,John Beecher,beechjo01,Slashing,2 min
202403260FLA,FLA,BOS,2nd Period,8:38,FLA,Matthew Tkachuk,tkachma01,High Sticking,2 min
202403260FLA,FLA,BOS,2nd Period,10:43,BOS,Brad Marchand,marchbr03,Roughing,2 min
202403260FLA,FLA,BOS,2nd Period,10:43,BOS,Brad Marchand,marchbr03,Cross Checking,2 min
202403260FLA,FLA,BOS,2nd Period,10:43,FLA,Niko Mikkola,mikkoni01,Cross Checking,2 min
202403260FLA,FLA,BOS,2nd Period,10:43,FLA,Niko Mikkola,mikkoni01,Roughing,2 min
202403260FLA,FLA,BOS,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403260FLA,FLA,BOS,3rd Period,11:11,FLA,Kevin Stenlund,stenlke01,Slashing,2 min
202403260FLA,FLA,BOS,3rd Period,11:34,BOS,Brad Marchand,marchbr03,Interference,2 min
202403260FLA,FLA,BOS,3rd Period,14:17,FLA,Evan Rodrigues,rodriev01,Delay of Game,2 min
202403280FLA,FLA,NYI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403280FLA,FLA,NYI,1st Period,0:34,FLA,Matthew Tkachuk,tkachma01,Hooking,2 min
202403280FLA,FLA,NYI,1st Period,4:10,FLA,Anton Lundell,lundean01,Cross Checking,2 min
202403280FLA,FLA,NYI,1st Period,10:42,FLA,Bench,Bench,Delay of Game,2 min
202403280FLA,FLA,NYI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403280FLA,FLA,NYI,3rd Period,2:33,FLA,Oliver Ekman-Larsson,ekmanol01,Roughing,2 min
202403280FLA,FLA,NYI,3rd Period,9:17,NYI,Bo Horvat,horvabo01,Slashing,2 min
202403280FLA,FLA,NYI,3rd Period,14:29,FLA,Sam Reinhart,reinhsa01,High Sticking,4 min
202403300FLA,FLA,DET,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403300FLA,FLA,DET,1st Period,9:47,FLA,Anton Lundell,lundean01,Holding,2 min
202403300FLA,FLA,DET,1st Period,12:35,FLA,Steven Lorentz,lorenst01,Hooking,2 min
202403300FLA,FLA,DET,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403300FLA,FLA,DET,2nd Period,9:28,DET,Moritz Seider,seidemo01,Delay of Game,2 min
202403300FLA,FLA,DET,2nd Period,12:44,FLA,Sam Bennett,bennesa01,Roughing,2 min
202403300FLA,FLA,DET,2nd Period,12:44,DET,David Perron,perroda01,Interference,2 min
202403300FLA,FLA,DET,2nd Period,18:04,FLA,Dmitry Kulikov,kulikdm01,Interference,2 min
202403300FLA,FLA,DET,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403300FLA,FLA,DET,3rd Period,10:14,FLA,Aaron Ekblad,ekblaaa01,Cross Checking,2 min
202403300FLA,FLA,DET,3rd Period,14:25,DET,Alex DeBrincat,debrial01,Roughing,2 min
202403300FLA,FLA,DET,3rd Period,14:25,FLA,Aaron Ekblad,ekblaaa01,Roughing,2 min
202403300FLA,FLA,DET,3rd Period,15:26,FLA,Brandon Montour,montobr01,Tripping,2 min
202403300FLA,FLA,DET,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period,1st OT Period
202403300FLA,FLA,DET,1st OT Period,0:34,FLA,Aleksander Barkov,barkoal01,Tripping,2 min
202404090FLA,FLA,OTT,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404090FLA,FLA,OTT,1st Period,2:20,FLA,Jonah Gadjovich,gadjojo01,Fighting,5 min
202404090FLA,FLA,OTT,1st Period,2:20,OTT,Zack MacEwen,macewza01,Fighting,5 min
202404090FLA,FLA,OTT,1st Period,6:51,OTT,Ridly Greig,greigri01,Roughing,2 min
202404090FLA,FLA,OTT,1st Period,6:51,OTT,Ridly Greig,greigri01,Fighting,5 min
202404090FLA,FLA,OTT,1st Period,6:51,FLA,Niko Mikkola,mikkoni01,Fighting,5 min
202404090FLA,FLA,OTT,1st Period,10:17,OTT,Artem Zub,zubar01,High Sticking,2 min
202404090FLA,FLA,OTT,1st Period,12:13,FLA,Dmitry Kulikov,kulikdm01,Interference,2 min
202404090FLA,FLA,OTT,1st Period,18:04,FLA,Josh Mahura,mahurjo01,Tripping,2 min
202404090FLA,FLA,OTT,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202404090FLA,FLA,OTT,2nd Period,17:09,OTT,Erik Brännström,branner01,Roughing,2 min
202404090FLA,FLA,OTT,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404090FLA,FLA,OTT,3rd Period,0:27,FLA,Evan Rodrigues,rodriev01,High Sticking,2 min
202404090FLA,FLA,OTT,3rd Period,12:38,OTT,Parker Kelly,kellypa01,Hooking,2 min
202404090FLA,FLA,OTT,3rd Period,17:58,OTT,Brady Tkachuk,tkachbr01,High Sticking,2 min
202404110FLA,FLA,CBJ,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404110FLA,FLA,CBJ,1st Period,8:10,CBJ,Alexander Nylander,nylanal01,Holding,2 min
202404110FLA,FLA,CBJ,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202404110FLA,FLA,CBJ,2nd Period,7:12,FLA,Kevin Stenlund,stenlke01,High Sticking,2 min
202404110FLA,FLA,CBJ,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404110FLA,FLA,CBJ,3rd Period,14:21,CBJ,Brendan Gaunce,gauncbr01,Slashing,2 min
202404130FLA,FLA,BUF,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404130FLA,FLA,BUF,1st Period,7:57,FLA,Nick Cousins,cousini01,Tripping,2 min
202404130FLA,FLA,BUF,1st Period,17:09,BUF,Peyton Krebs,krebspe01,Tripping,2 min
202404130FLA,FLA,BUF,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202404130FLA,FLA,BUF,2nd Period,16:54,FLA,Niko Mikkola,mikkoni01,Interference,2 min
202404130FLA,FLA,BUF,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404130FLA,FLA,BUF,3rd Period,6:04,BUF,Connor Clifton,cliftco01,Match Penalty,5 min
202404130FLA,FLA,BUF,3rd Period,19:25,BUF,Alex Tuch,tuchal01,High Sticking,2 min
202404160FLA,FLA,TOR,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404160FLA,FLA,TOR,1st Period,3:04,FLA,Gustav Forsling,forslgu02,Cross Checking,2 min
202404160FLA,FLA,TOR,1st Period,6:37,TOR,Simon Benoit,benoisi01,Roughing,2 min
202404160FLA,FLA,TOR,1st Period,6:37,TOR,John Tavares,tavarjo01,Roughing,2 min
202404160FLA,FLA,TOR,1st Period,6:37,FLA,Matthew Tkachuk,tkachma01,Roughing,2 min
202404160FLA,FLA,TOR,1st Period,14:39,FLA,Evan Rodrigues,rodriev01,Holding,2 min
202404160FLA,FLA,TOR,1st Period,16:44,FLA,Uvis Balinskis,balinuv01,Slashing,2 min
202404160FLA,FLA,TOR,1st Period,16:44,TOR,Tyler Bertuzzi,bertuty01,Slashing,2 min
202404160FLA,FLA,TOR,1st Period,16:44,TOR,Jake McCabe,mccabja01,Slashing,2 min
202404160FLA,FLA,TOR,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202404160FLA,FLA,TOR,2nd Period,3:45,TOR,Tyler Bertuzzi,bertuty01,Interference,2 min
202404160FLA,FLA,TOR,2nd Period,5:36,TOR,Joel Edmundson,edmunjo01,Interference,2 min
202404160FLA,FLA,TOR,2nd Period,17:22,TOR,Ilya Lyubushkin,lyubuil01,Interference,2 min
202404160FLA,FLA,TOR,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404160FLA,FLA,TOR,3rd Period,0:56,TOR,John Tavares,tavarjo01,Holding,2 min
202404160FLA,FLA,TOR,3rd Period,4:16,FLA,Sam Bennett,bennesa01,Hooking,2 min
202404160FLA,FLA,TOR,3rd Period,12:25,FLA,Niko Mikkola,mikkoni01,Roughing,2 min
202404160FLA,FLA,TOR,3rd Period,19:15,FLA,Brandon Montour,montobr01,High Sticking,2 min
202310110LAK,LAK,COL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202310110LAK,LAK,COL,1st Period,4:45,COL,Valeri Nichushkin,nichuva01,Hooking,2 min
202310110LAK,LAK,COL,1st Period,10:32,LAK,Alex Laferriere,laferal01,Hooking,2 min
202310110LAK,LAK,COL,1st Period,11:36,LAK,Adrian Kempe,kempead01,Hooking,2 min
202310110LAK,LAK,COL,1st Period,11:36,COL,Cale Makar,makarca01,Unsportsmanlike Conduct,2 min
202310110LAK,LAK,COL,1st Period,12:49,COL,Jonathan Drouin,drouijo01,Holding,2 min
202310110LAK,LAK,COL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202310110LAK,LAK,COL,2nd Period,2:24,LAK,Carl Grundström,grundca01,Tripping,2 min
202310110LAK,LAK,COL,2nd Period,7:30,COL,Cale Makar,makarca01,Cross Checking,2 min
202310110LAK,LAK,COL,2nd Period,10:54,LAK,Pierre-Luc Dubois,duboipi01,Tripping,2 min
202310110LAK,LAK,COL,2nd Period,10:54,LAK,Alex Laferriere,laferal01,Fighting,5 min
202310110LAK,LAK,COL,2nd Period,10:54,COL,Kurtis MacDermid,macdeku01,Roughing,2 min
202310110LAK,LAK,COL,2nd Period,10:54,COL,Logan O'Connor,oconnlo01,Fighting,5 min
202310110LAK,LAK,COL,2nd Period,10:54,LAK,Matt Roy,royma04,Roughing,2 min
202310110LAK,LAK,COL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202310110LAK,LAK,COL,3rd Period,2:25,COL,Bowen Byram,byrambo01,Cross Checking,2 min
202310110LAK,LAK,COL,3rd Period,5:25,COL,Bowen Byram,byrambo01,Boarding,2 min
202310140LAK,LAK,CAR,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202310140LAK,LAK,CAR,1st Period,1:14,LAK,Anže Kopitar,kopitan01,Holding,2 min
202310140LAK,LAK,CAR,1st Period,5:48,CAR,Jordan Martinook,martijo01,Tripping,2 min
202310140LAK,LAK,CAR,1st Period,7:43,CAR,Jaccob Slavin,slavija01,Tripping,2 min
202310140LAK,LAK,CAR,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202310140LAK,LAK,CAR,2nd Period,4:26,CAR,Dmitry Orlov,orlovdm01,Holding,2 min
202310140LAK,LAK,CAR,2nd Period,5:52,LAK,Matt Roy,royma04,Interference,2 min
202310140LAK,LAK,CAR,2nd Period,9:42,CAR,Jesperi Kotkaniemi,kotkaje01,High Sticking,2 min
202310140LAK,LAK,CAR,2nd Period,13:41,CAR,Jesper Fast,fastje01,Tripping,2 min
