Game_ID,Home Team,Away Team,Goalie,Goalie_ID,Team,DEC,GA,SA,SV,SV%,SO,PIM,Goalie TOI
202312120NSH,NSH,PHI,Samuel Ersson,erssosa01,PHI,O,3,22,19,0.864,0,0,60:18:00
202312120NSH,NSH,PHI,Juuse Saros,sarosju01,NSH,W,2,39,37,0.949,0,0,60:10:00
202312160NSH,NSH,WSH,Charlie Lindgren,lindgch01,WSH,L,3,23,20,0.87,0,0,57:39:00
202312160NSH,NSH,WSH,Juuse Saros,sarosju01,NSH,W,1,22,21,0.955,0,0,60:00:00
202312190NSH,NSH,VAN,Casey DeSmith,desmica01,VAN,W,2,28,26,0.929,0,0,60:00:00
202312190NSH,NSH,VAN,Juuse Saros,sarosju01,NSH,L,5,24,19,0.792,0,0,40:51:00
202312190NSH,NSH,VAN,Kevin Lankinen,lankike01,NSH,--,0,11,11,1,0,0,18:44
202312230NSH,NSH,DAL,Scott Wedgewood,wedgesc01,DAL,W,2,21,19,0.905,0,0,58:20:00
202312230NSH,NSH,DAL,Juuse Saros,sarosju01,NSH,L,3,34,31,0.912,0,0,60:00:00
202312270NSH,NSH,CAR,Pyotr Kochetkov,kochepy01,CAR,W,2,37,35,0.946,0,0,60:00:00
202312270NSH,NSH,CAR,Juuse Saros,sarosju01,NSH,L,5,19,14,0.737,0,0,40:00:00
202312270NSH,NSH,CAR,Yaroslav Askarov,askarya01,NSH,--,0,6,6,1,0,0,16:40
202401020NSH,NSH,CHI,Arvid Söderblom,soderar01,CHI,L,2,35,33,0.943,0,0,59:11:00
202401020NSH,NSH,CHI,Empty Net,--,CHI,--,1,1,0,0,0,0,0
202401020NSH,NSH,CHI,Juuse Saros,sarosju01,NSH,W,0,21,21,1,1,0,59:55:00
202401040NSH,NSH,CGY,Daniel Vladař,vladada01,CGY,W,3,32,29,0.906,0,0,60:00:00
202401040NSH,NSH,CGY,Juuse Saros,sarosju01,NSH,L,5,25,20,0.8,0,0,40:00:00
202401040NSH,NSH,CGY,Kevin Lankinen,lankike01,NSH,--,1,14,13,0.929,0,0,20:00
202401090NSH,NSH,ANA,Lukáš Dostál,dostalu01,ANA,W,3,42,39,0.929,0,0,59:33:00
202401090NSH,NSH,ANA,Juuse Saros,sarosju01,NSH,L,5,33,28,0.848,0,0,57:20:00
202401130NSH,NSH,NYI,Ilya Sorokin,sorokil01,NYI,L,2,27,25,0.926,0,0,59:53:00
202401130NSH,NSH,NYI,Empty Net,--,NYI,--,1,1,0,0,0,0,0
202401130NSH,NSH,NYI,Juuse Saros,sarosju01,NSH,W,1,25,24,0.96,0,0,59:53:00
202401220NSH,NSH,FLA,Anthony Stolarz,stolaan01,FLA,W,1,27,26,0.963,0,0,59:16:00
202401220NSH,NSH,FLA,Juuse Saros,sarosju01,NSH,L,2,36,34,0.944,0,0,58:11:00
202401220NSH,NSH,FLA,Empty Net,--,NSH,--,2,2,0,0,0,0,0
202401310NSH,NSH,LAK,David Rittich,rittida01,LAK,W,2,42,40,0.952,0,0,59:45:00
202401310NSH,NSH,LAK,Juuse Saros,sarosju01,NSH,L,3,23,20,0.87,0,0,58:17:00
202401310NSH,NSH,LAK,Empty Net,--,NSH,--,1,1,0,0,0,0,0
202402100NSH,NSH,ARI,Connor Ingram,ingraco01,ARI,O,5,37,32,0.865,0,0,61:36:00
202402100NSH,NSH,ARI,Juuse Saros,sarosju01,NSH,W,4,31,27,0.871,0,0,61:34:00
202402130NSH,NSH,NJD,Nico Daws,dawsni01,NJD,W,2,32,30,0.938,0,0,60:00:00
202402130NSH,NSH,NJD,Juuse Saros,sarosju01,NSH,L,3,46,43,0.935,0,0,58:59:00
202402130NSH,NSH,NJD,Empty Net,--,NSH,--,1,1,0,0,0,0,0
202402150NSH,NSH,DAL,Jake Oettinger,oettija01,DAL,W,2,22,20,0.909,0,0,40:00:00
202402150NSH,NSH,DAL,Scott Wedgewood,wedgesc01,DAL,--,0,7,7,1,0,0,20:00
202402150NSH,NSH,DAL,Juuse Saros,sarosju01,NSH,L,4,18,14,0.778,0,0,20:00
202402150NSH,NSH,DAL,Kevin Lankinen,lankike01,NSH,--,5,23,18,0.783,0,0,40:00:00
202402270NSH,NSH,OTT,Joonas Korpisalo,korpijo01,NSH,L,4,36,32,0.889,0,0,60:00:00
202402270NSH,NSH,OTT,Juuse Saros,sarosju01,NSH,W,1,25,24,0.96,0,0,60:00:00
202402290NSH,NSH,MIN,Filip Gustavsson,gustafi01,MIN,L,6,31,25,0.806,0,0,59:46:00
202402290NSH,NSH,MIN,Juuse Saros,sarosju01,NSH,W,1,34,33,0.971,0,0,60:00:00
202403020NSH,NSH,COL,Alexandar Georgiev,georgal01,COL,L,4,34,30,0.882,0,0,58:38:00
202403020NSH,NSH,COL,Empty Net,--,COL,--,1,1,0,0,0,0,0
202403020NSH,NSH,COL,Juuse Saros,sarosju01,NSH,W,1,26,25,0.962,0,0,59:55:00
202403050NSH,NSH,MTL,Jake Allen,allenja01,MTL,W,3,28,25,0.893,0,0,60:17:00
202403050NSH,NSH,MTL,Juuse Saros,sarosju01,NSH,O,4,30,26,0.867,0,0,60:17:00
202403070NSH,NSH,BUF,Eric Comrie,comrier01,BUF,L,4,24,20,0.833,0,0,56:47:00
202403070NSH,NSH,BUF,Juuse Saros,sarosju01,NSH,W,2,28,26,0.929,0,0,60:00:00
202403190NSH,NSH,SJS,Magnus Chrona,chronma01,SJS,L,8,40,32,0.8,0,0,60:00:00
202403190NSH,NSH,SJS,Juuse Saros,sarosju01,NSH,W,2,20,18,0.9,0,0,60:00:00
202403230NSH,NSH,DET,Alex Lyon,lyonal01,DET,L,1,32,31,0.969,0,0,57:59:00
202403230NSH,NSH,DET,Juuse Saros,sarosju01,NSH,W,0,22,22,1,1,0,59:29:00
202403260NSH,NSH,VEG,Jiří Patera,paterji01,VEG,O,5,35,30,0.857,0,0,60:40:00
202403260NSH,NSH,VEG,Juuse Saros,sarosju01,NSH,W,4,35,31,0.886,0,0,60:40:00
202404020NSH,NSH,BOS,Linus Ullmark,ullmali01,BOS,W,0,31,31,1,1,0,60:00:00
202404020NSH,NSH,BOS,Juuse Saros,sarosju01,NSH,L,2,31,29,0.935,0,0,58:51:00
202404020NSH,NSH,BOS,Empty Net,--,NSH,--,1,1,0,0,0,0,0
202404040NSH,NSH,STL,Jordan Binnington,binnijo01,STL,L,4,29,25,0.862,0,0,55:36:00
202404040NSH,NSH,STL,Empty Net,--,STL,--,2,2,0,0,0,0,0
202404040NSH,NSH,STL,Juuse Saros,sarosju01,NSH,W,3,47,44,0.936,0,0,60:00:00
202404090NSH,NSH,WPG,Connor Hellebuyck,helleco01,WPG,W,3,48,45,0.938,0,0,61:52:00
202404090NSH,NSH,WPG,Juuse Saros,sarosju01,NSH,O,4,22,18,0.818,0,0,61:48:00
202404130NSH,NSH,CBJ,Jet Greaves,greavje01,CBJ,L,6,37,31,0.838,0,0,60:00:00
202404130NSH,NSH,CBJ,Juuse Saros,sarosju01,NSH,W,4,35,31,0.886,0,0,55:37:00
202404130NSH,NSH,CBJ,Kevin Lankinen,lankike01,NSH,--,0,2,2,1,0,0,4:10
202310140NYI,NYI,BUF,Devon Levi,levide01,BUF,L,3,29,26,0.897,0,0,59:32:00
202310140NYI,NYI,BUF,Ilya Sorokin,sorokil01,NYI,W,2,28,26,0.929,0,0,59:51:00
202310170NYI,NYI,ARI,Karel Vejmelka,vejmeka01,ARI,L,1,34,33,0.971,0,0,58:02:00
202310170NYI,NYI,ARI,Ilya Sorokin,sorokil01,NYI,W,0,14,14,1,1,0,59:49:00
202310200NYI,NYI,NJD,Akira Schmid,schmiak01,NJD,W,4,32,28,0.875,0,0,62:19:00
202310200NYI,NYI,NJD,Ilya Sorokin,sorokil01,NYI,O,5,39,34,0.872,0,0,61:47:00
202310240NYI,NYI,COL,Alexandar Georgiev,georgal01,COL,W,4,32,28,0.875,0,0,59:32:00
202310240NYI,NYI,COL,Ilya Sorokin,sorokil01,NYI,L,5,37,32,0.865,0,0,58:47:00
202310240NYI,NYI,COL,Empty Net,--,NYI,--,2,2,0,0,0,0,0
202310260NYI,NYI,OTT,Joonas Korpisalo,korpijo01,OTT,L,3,38,35,0.921,0,0,58:55:00
202310260NYI,NYI,OTT,Ilya Sorokin,sorokil01,NYI,W,2,47,45,0.957,0,0,59:52:00
202310300NYI,NYI,DET,Ville Husso,hussovi01,DET,W,3,40,37,0.925,0,0,61:25:00
202310300NYI,NYI,DET,Ilya Sorokin,sorokil01,NYI,O,4,36,32,0.889,0,0,61:25:00
202311040NYI,NYI,CAR,Antti Raanta,raantan01,CAR,W,3,25,22,0.88,0,0,61:10:00
202311040NYI,NYI,CAR,Ilya Sorokin,sorokil01,NYI,O,4,46,42,0.913,0,0,61:14:00
202311070NYI,NYI,MIN,Marc-André Fleury,fleurma01,MIN,W,2,29,27,0.931,0,0,59:52:00
202311070NYI,NYI,MIN,Semyon Varlamov,varlasi01,NYI,L,4,31,27,0.871,0,0,57:36:00
202311110NYI,NYI,WSH,Hunter Shepard,shepahu01,WSH,W,1,37,36,0.973,0,0,60:00:00
202311110NYI,NYI,WSH,Semyon Varlamov,varlasi01,NYI,L,3,27,24,0.889,0,0,56:42:00
202311110NYI,NYI,WSH,Empty Net,--,NYI,--,1,1,0,0,0,0,0
202311220NYI,NYI,PHI,Carter Hart,hartca01,PHI,L,3,25,22,0.88,0,0,58:15:00
202311220NYI,NYI,PHI,Ilya Sorokin,sorokil01,NYI,W,2,36,34,0.944,0,0,60:00:00
202311250NYI,NYI,PHI,Samuel Ersson,erssosa01,PHI,W,0,25,25,1,1,0,65:00:00
202311250NYI,NYI,PHI,Ilya Sorokin,sorokil01,NYI,O,0,40,40,1,1,0,64:06:00
202312050NYI,NYI,SJS,Kaapo Kähkönen,kahkoka01,SJS,W,4,39,35,0.897,0,0,63:32:00
202312050NYI,NYI,SJS,Ilya Sorokin,sorokil01,NYI,O,5,37,32,0.865,0,0,64:35:00
202312070NYI,NYI,CBJ,Spencer Martin,martisp01,CBJ,L,7,36,29,0.806,0,0,60:00:00
202312070NYI,NYI,CBJ,Semyon Varlamov,varlasi01,NYI,W,3,35,32,0.914,0,0,59:31:00
202312090NYI,NYI,LAK,Cam Talbot,talboca01,LAK,O,3,30,27,0.9,0,0,60:13:00
202312090NYI,NYI,LAK,Ilya Sorokin,sorokil01,NYI,W,2,35,33,0.943,0,0,60:13:00
202312110NYI,NYI,TOR,Ilya Samsonov,samsoil01,TOR,O,4,29,25,0.862,0,0,58:51:00
202312110NYI,NYI,TOR,Ilya Sorokin,sorokil01,NYI,W,3,40,37,0.925,0,0,60:46:00
202312130NYI,NYI,ANA,John Gibson,gibsojo02,ANA,L,4,35,31,0.886,0,0,58:46:00
202312130NYI,NYI,ANA,Semyon Varlamov,varlasi01,NYI,W,3,24,21,0.875,0,0,60:00:00
202312150NYI,NYI,BOS,Linus Ullmark,ullmali01,BOS,W,4,37,33,0.892,0,0,65:00:00
202312150NYI,NYI,BOS,Ilya Sorokin,sorokil01,NYI,O,4,34,30,0.882,0,0,65:00:00
202312190NYI,NYI,EDM,Stuart Skinner,skinnst01,EDM,L,3,21,18,0.857,0,0,57:53:00
202312190NYI,NYI,EDM,Ilya Sorokin,sorokil01,NYI,W,1,31,30,0.968,0,0,59:57:00
202312270NYI,NYI,PIT,Tristan Jarry,jarrytr01,PIT,W,0,22,22,1,1,0,60:00:00
202312270NYI,NYI,PIT,Ilya Sorokin,sorokil01,NYI,L,6,25,19,0.76,0,0,40:00:00
202312270NYI,NYI,PIT,Semyon Varlamov,varlasi01,NYI,--,1,7,6,0.857,0,0,20:00
202312290NYI,NYI,WSH,Charlie Lindgren,lindgch01,WSH,--,0,3,3,1,0,0,6:46
202312290NYI,NYI,WSH,Darcy Kuemper,kuempda01,WSH,L,5,29,24,0.828,0,0,53:14:00
202312290NYI,NYI,WSH,Ilya Sorokin,sorokil01,NYI,W,1,27,26,0.963,0,0,60:00:00
202401090NYI,NYI,VAN,Casey DeSmith,desmica01,VAN,W,2,20,18,0.9,0,0,59:35:00
202401090NYI,NYI,VAN,Ilya Sorokin,sorokil01,NYI,L,4,33,29,0.879,0,0,59:50:00
202401090NYI,NYI,VAN,Empty Net,--,NYI,--,1,1,0,0,0,0,0
202401110NYI,NYI,TOR,Martin Jones,jonesma02,TOR,O,4,30,26,0.867,0,0,60:21:00
202401110NYI,NYI,TOR,Ilya Sorokin,sorokil01,NYI,W,3,35,32,0.914,0,0,60:21:00
202401210NYI,NYI,DAL,Scott Wedgewood,wedgesc01,DAL,O,3,28,25,0.893,0,0,60:41:00
202401210NYI,NYI,DAL,Ilya Sorokin,sorokil01,NYI,W,2,43,41,0.953,0,0,60:41:00
202401230NYI,NYI,VEG,Adin Hill,hillad01,VEG,W,2,42,40,0.952,0,0,60:00:00
202401230NYI,NYI,VEG,Ilya Sorokin,sorokil01,NYI,L,3,27,24,0.889,0,0,57:24:00
202401270NYI,NYI,FLA,Anthony Stolarz,stolaan01,FLA,W,2,23,21,0.913,0,0,61:57:00
202401270NYI,NYI,FLA,Semyon Varlamov,varlasi01,NYI,O,3,37,34,0.919,0,0,61:34:00
202402080NYI,NYI,TBL,Jonas Johansson,johanjo03,TBL,L,6,24,18,0.75,0,0,59:23:00
202402080NYI,NYI,TBL,Ilya Sorokin,sorokil01,NYI,W,2,20,18,0.9,0,0,60:00:00
202402100NYI,NYI,CGY,Jacob Markström,marksja02,CGY,W,2,36,34,0.944,0,0,60:00:00
202402100NYI,NYI,CGY,Semyon Varlamov,varlasi01,NYI,L,3,22,19,0.864,0,0,56:07:00
202402100NYI,NYI,CGY,Empty Net,--,NYI,--,2,2,0,0,0,0,0
202402130NYI,NYI,SEA,Philipp Grubauer,grubaph01,SEA,W,1,27,26,0.963,0,0,65:00:00
202402130NYI,NYI,SEA,Ilya Sorokin,sorokil01,NYI,O,1,30,29,0.967,0,0,65:00:00
202402180NYI,NYI,NYR,Igor Shesterkin,shestig01,NYR,W,5,41,36,0.878,0,0,57:06:00
202402180NYI,NYI,NYR,Ilya Sorokin,sorokil01,NYI,O,6,38,32,0.842,0,0,60:10:00
202402240NYI,NYI,TBL,Andrei Vasilevskiy,vasilan02,TBL,W,2,34,32,0.941,0,0,60:00:00
202402240NYI,NYI,TBL,Ilya Sorokin,sorokil01,NYI,L,3,20,17,0.85,0,0,56:33:00
202402240NYI,NYI,TBL,Empty Net,--,NYI,--,1,1,0,0,0,0,0
202403020NYI,NYI,BOS,Linus Ullmark,ullmali01,BOS,L,5,26,21,0.808,0,2,60:00:00
202403020NYI,NYI,BOS,Ilya Sorokin,sorokil01,NYI,W,1,23,22,0.957,0,0,60:00:00
202403050NYI,NYI,STL,Joel Hofer,hoferjo01,STL,L,3,32,29,0.906,0,0,59:22:00
202403050NYI,NYI,STL,Empty Net,--,STL,--,1,1,0,0,0,0,0
202403050NYI,NYI,STL,Ilya Sorokin,sorokil01,NYI,W,2,21,19,0.905,0,0,60:00:00
202403160NYI,NYI,OTT,Joonas Korpisalo,korpijo01,OTT,W,3,33,30,0.909,0,0,64:33:00
202403160NYI,NYI,OTT,Semyon Varlamov,varlasi01,NYI,O,4,30,26,0.867,0,0,63:17:00
202403190NYI,NYI,CAR,Pyotr Kochetkov,kochepy01,CAR,W,1,31,30,0.968,0,0,60:00:00
202403190NYI,NYI,CAR,Ilya Sorokin,sorokil01,NYI,L,3,33,30,0.909,0,0,59:14:00
202403190NYI,NYI,CAR,Empty Net,--,NYI,--,1,1,0,0,0,0,0
202403230NYI,NYI,WPG,Connor Hellebuyck,helleco01,WPG,L,5,26,21,0.808,0,0,29:11:00
202403230NYI,NYI,WPG,Laurent Brossoit,brossla01,WPG,--,1,13,12,0.923,0,0,30:49:00
202403230NYI,NYI,WPG,Semyon Varlamov,varlasi01,NYI,W,3,35,32,0.914,0,0,60:00:00
202403240NYI,NYI,NJD,Kaapo Kähkönen,kahkoka01,NJD,W,0,36,36,1,1,0,59:30:00
202403240NYI,NYI,NJD,Ilya Sorokin,sorokil01,NYI,L,3,29,26,0.897,0,0,57:30:00
202403240NYI,NYI,NJD,Empty Net,--,NYI,--,1,1,0,0,0,0,0
202404020NYI,NYI,CHI,Petr Mrázek,mrazepe01,CHI,L,2,29,27,0.931,0,0,57:56:00
202404020NYI,NYI,CHI,Ilya Sorokin,sorokil01,NYI,W,1,19,18,0.947,0,0,59:47:00
202404060NYI,NYI,NSH,Kevin Lankinen,lankike01,NSH,L,1,29,28,0.966,0,0,57:38:00
202404060NYI,NYI,NSH,Empty Net,--,NSH,--,1,1,0,0,0,0,0
202404060NYI,NYI,NSH,Semyon Varlamov,varlasi01,NYI,W,0,42,42,1,1,0,60:00:00
202404090NYI,NYI,NYR,Igor Shesterkin,shestig01,NYR,L,3,27,24,0.889,0,0,57:52:00
202404090NYI,NYI,NYR,Empty Net,--,NYR,--,1,1,0,0,0,0,0
202404090NYI,NYI,NYR,Semyon Varlamov,varlasi01,NYI,W,2,33,31,0.939,0,0,59:59:00
202404110NYI,NYI,MTL,Sam Montembeault,montesa01,MTL,O,3,31,28,0.903,0,0,61:17:00
202404110NYI,NYI,MTL,Semyon Varlamov,varlasi01,NYI,W,2,14,12,0.857,0,0,61:01:00
202404170NYI,NYI,PIT,Alex Nedeljkovic,nedelal01,PIT,L,5,32,27,0.844,0,0,57:34:00
202404170NYI,NYI,PIT,Ilya Sorokin,sorokil01,NYI,W,4,44,40,0.909,0,0,59:53:00
202310160NYR,NYR,ARI,Connor Ingram,ingraco01,ARI,L,2,28,26,0.929,0,0,58:43:00
202310160NYR,NYR,ARI,Igor Shesterkin,shestig01,NYR,W,1,27,26,0.963,0,2,59:55:00
202310190NYR,NYR,NSH,Juuse Saros,sarosju01,NSH,W,1,24,23,0.958,0,0,59:33:00
202310190NYR,NYR,NSH,Igor Shesterkin,shestig01,NYR,L,4,18,14,0.778,0,0,33:51:00
202310190NYR,NYR,NSH,Jonathan Quick,quickjo01,NYR,--,0,9,9,1,0,0,26:07:00
202311020NYR,NYR,CAR,Frederik Andersen,anderfr01,CAR,L,2,26,24,0.923,0,0,58:48:00
202311020NYR,NYR,CAR,Igor Shesterkin,shestig01,NYR,W,1,27,26,0.963,0,0,59:28:00
202311070NYR,NYR,DET,Ville Husso,hussovi01,DET,L,5,32,27,0.844,0,0,56:42:00
202311070NYR,NYR,DET,Jonathan Quick,quickjo01,NYR,W,3,28,25,0.893,0,0,60:00:00
202311090NYR,NYR,MIN,Marc-André Fleury,fleurma01,MIN,L,3,27,24,0.889,0,0,57:44:00
202311090NYR,NYR,MIN,Empty Net,--,MIN,--,1,1,0,0,0,0,0
202311090NYR,NYR,MIN,Louis Domingue,dominlo01,NYR,W,1,26,25,0.962,0,0,60:00:00
202311120NYR,NYR,CBJ,Elvis Merzļikins,merzlel01,CBJ,O,3,40,37,0.925,0,0,65:00:00
202311120NYR,NYR,CBJ,Jonathan Quick,quickjo01,NYR,W,3,28,25,0.893,0,0,62:56:00
202311250NYR,NYR,BOS,Linus Ullmark,ullmali01,BOS,L,7,40,33,0.825,0,0,60:00:00
202311250NYR,NYR,BOS,Jonathan Quick,quickjo01,NYR,W,4,31,27,0.871,0,0,59:28:00
202311270NYR,NYR,BUF,Ukko-Pekka Luukkonen,luukkuk01,BUF,W,1,26,25,0.962,0,0,60:00:00
202311270NYR,NYR,BUF,Igor Shesterkin,shestig01,NYR,L,4,38,34,0.895,0,0,58:39:00
202311270NYR,NYR,BUF,Empty Net,--,NYR,--,1,1,0,0,0,0,0
202311290NYR,NYR,DET,Ville Husso,hussovi01,DET,L,3,41,38,0.927,0,0,58:25:00
202311290NYR,NYR,DET,Igor Shesterkin,shestig01,NYR,W,2,27,25,0.926,0,0,60:00:00
202312030NYR,NYR,SJS,Mackenzie Blackwood,blackma01,SJS,L,6,36,30,0.833,0,0,57:59:00
202312030NYR,NYR,SJS,Jonathan Quick,quickjo01,NYR,W,5,28,23,0.821,0,0,60:00:00
202312100NYR,NYR,LAK,Pheonix Copley,copleph01,LAK,L,4,27,23,0.852,0,0,60:00:00
202312100NYR,NYR,LAK,Jonathan Quick,quickjo01,NYR,W,1,26,25,0.962,0,2,59:36:00
202312120NYR,NYR,TOR,Martin Jones,jonesma02,TOR,W,3,31,28,0.903,0,0,59:45:00
202312120NYR,NYR,TOR,Igor Shesterkin,shestig01,NYR,L,6,29,23,0.793,0,0,58:49:00
202312120NYR,NYR,TOR,Empty Net,--,NYR,--,1,1,0,0,0,0,0
202312150NYR,NYR,ANA,Lukáš Dostál,dostalu01,ANA,L,5,39,34,0.872,0,0,59:27:00
202312150NYR,NYR,ANA,Jonathan Quick,quickjo01,NYR,W,1,30,29,0.967,0,0,59:36:00
202312220NYR,NYR,EDM,Stuart Skinner,skinnst01,EDM,W,3,34,31,0.912,0,0,59:36:00
202312220NYR,NYR,EDM,Jonathan Quick,quickjo01,NYR,L,4,28,24,0.857,0,0,55:01:00
202312230NYR,NYR,BUF,Ukko-Pekka Luukkonen,luukkuk01,BUF,O,4,33,29,0.879,0,0,62:05:00
202312230NYR,NYR,BUF,Igor Shesterkin,shestig01,NYR,W,3,30,27,0.9,0,0,62:24:00
202312270NYR,NYR,WSH,Darcy Kuemper,kuempda01,WSH,L,5,31,26,0.839,0,0,60:00:00
202312270NYR,NYR,WSH,Igor Shesterkin,shestig01,NYR,W,1,27,26,0.963,0,0,60:00:00
202401020NYR,NYR,CAR,Pyotr Kochetkov,kochepy01,CAR,W,1,29,28,0.966,0,0,60:00:00
202401020NYR,NYR,CAR,Igor Shesterkin,shestig01,NYR,L,6,27,21,0.778,0,0,60:00:00
202401040NYR,NYR,CHI,Petr Mrázek,mrazepe01,CHI,L,4,32,28,0.875,0,0,60:00:00
202401040NYR,NYR,CHI,Igor Shesterkin,shestig01,NYR,W,1,23,22,0.957,0,0,60:00:00
202401080NYR,NYR,VAN,Thatcher Demko,demkoth01,VAN,W,3,42,39,0.929,0,0,60:00:00
202401080NYR,NYR,VAN,Igor Shesterkin,shestig01,NYR,L,5,25,20,0.8,0,0,59:15:00
202401080NYR,NYR,VAN,Empty Net,--,NYR,--,1,1,0,0,0,0,0
202401140NYR,NYR,WSH,Charlie Lindgren,lindgch01,WSH,L,2,31,29,0.935,0,0,58:29:00
202401140NYR,NYR,WSH,Igor Shesterkin,shestig01,NYR,W,1,25,24,0.96,0,0,60:00:00
202401160NYR,NYR,SEA,Chris Driedger,driedch01,SEA,L,4,22,18,0.818,0,0,59:35:00
202401160NYR,NYR,SEA,Empty Net,--,SEA,--,1,1,0,0,0,0,0
202401160NYR,NYR,SEA,Igor Shesterkin,shestig01,NYR,W,2,31,29,0.935,0,0,60:00:00
202401260NYR,NYR,VEG,Adin Hill,hillad01,VEG,W,2,38,36,0.947,0,0,60:00:00
202401260NYR,NYR,VEG,Igor Shesterkin,shestig01,NYR,L,4,19,15,0.789,0,0,55:50:00
202401260NYR,NYR,VEG,Empty Net,--,NYR,--,1,1,0,0,0,0,0
202402050NYR,NYR,COL,Alexandar Georgiev,georgal01,COL,O,2,29,27,0.931,0,0,61:48:00
202402050NYR,NYR,COL,Jonathan Quick,quickjo01,NYR,W,1,33,32,0.97,0,0,61:53:00
202402070NYR,NYR,TBL,Andrei Vasilevskiy,vasilan02,TBL,L,2,23,21,0.913,0,0,58:35:00
202402070NYR,NYR,TBL,Empty Net,--,TBL,--,1,1,0,0,0,0,0
202402070NYR,NYR,TBL,Jonathan Quick,quickjo01,NYR,W,1,18,17,0.944,0,0,60:00:00
202402120NYR,NYR,CGY,Jacob Markström,marksja02,CGY,L,1,30,29,0.967,0,0,58:44:00
202402120NYR,NYR,CGY,Empty Net,--,CGY,--,1,1,0,0,0,0,0
202402120NYR,NYR,CGY,Igor Shesterkin,shestig01,NYR,W,0,29,29,1,1,0,60:00:00
202402150NYR,NYR,MTL,Sam Montembeault,montesa01,MTL,L,7,31,24,0.774,0,0,60:00:00
202402150NYR,NYR,MTL,Jonathan Quick,quickjo01,NYR,W,4,36,32,0.889,0,2,59:28:00
202402200NYR,NYR,DAL,Scott Wedgewood,wedgesc01,DAL,L,2,25,23,0.92,0,0,57:13:00
202402200NYR,NYR,DAL,Empty Net,--,DAL,--,1,1,0,0,0,0,0
202402200NYR,NYR,DAL,Igor Shesterkin,shestig01,NYR,W,1,42,41,0.976,0,0,59:45:00
202402280NYR,NYR,CBJ,Elvis Merzļikins,merzlel01,CBJ,L,2,28,26,0.929,0,0,58:37:00
202402280NYR,NYR,CBJ,Empty Net,--,CBJ,--,2,2,0,0,0,0,0
202402280NYR,NYR,CBJ,Igor Shesterkin,shestig01,NYR,W,1,31,30,0.968,0,2,59:48:00
202403040NYR,NYR,FLA,Sergei Bobrovsky,bobrose01,FLA,W,2,28,26,0.929,0,0,60:00:00
202403040NYR,NYR,FLA,Igor Shesterkin,shestig01,NYR,L,3,29,26,0.897,0,0,58:36:00
202403040NYR,NYR,FLA,Empty Net,--,NYR,--,1,1,0,0,0,0,0
202403090NYR,NYR,STL,Jordan Binnington,binnijo01,STL,L,4,39,35,0.897,0,0,60:00:00
202403090NYR,NYR,STL,Igor Shesterkin,shestig01,NYR,W,0,26,26,1,1,0,60:00:00
202403110NYR,NYR,NJD,Kaapo Kähkönen,kahkoka01,NJD,L,2,25,23,0.92,0,0,58:52:00
202403110NYR,NYR,NJD,Empty Net,--,NJD,--,1,1,0,0,0,0,0
202403110NYR,NYR,NJD,Jonathan Quick,quickjo01,NYR,W,1,20,19,0.95,0,0,59:31:00
202403170NYR,NYR,NYI,Ilya Sorokin,sorokil01,NYI,L,5,31,26,0.839,0,0,59:41:00
202403170NYR,NYR,NYI,Igor Shesterkin,shestig01,NYR,W,2,27,25,0.926,0,0,60:00:00
202403190NYR,NYR,WPG,Connor Hellebuyck,helleco01,WPG,W,2,41,39,0.951,0,0,59:55:00
202403190NYR,NYR,WPG,Igor Shesterkin,shestig01,NYR,L,3,26,23,0.885,0,0,57:35:00
202403190NYR,NYR,WPG,Empty Net,--,NYR,--,1,1,0,0,0,0,0
202403230NYR,NYR,FLA,Sergei Bobrovsky,bobrose01,FLA,O,3,37,34,0.919,0,0,65:00:00
202403230NYR,NYR,FLA,Igor Shesterkin,shestig01,NYR,W,3,30,27,0.9,0,0,65:00:00
202403260NYR,NYR,PHI,Samuel Ersson,erssosa01,PHI,O,6,27,21,0.778,0,0,60:36:00
202403260NYR,NYR,PHI,Igor Shesterkin,shestig01,NYR,W,5,42,37,0.881,0,0,60:36:00
202404010NYR,NYR,PIT,Alex Nedeljkovic,nedelal01,PIT,W,2,30,28,0.933,0,0,60:00:00
202404010NYR,NYR,PIT,Igor Shesterkin,shestig01,NYR,L,3,18,15,0.833,0,0,58:37:00
202404010NYR,NYR,PIT,Empty Net,--,NYR,--,2,2,0,0,0,0,0
202404030NYR,NYR,NJD,Kaapo Kähkönen,kahkoka01,NJD,L,4,41,37,0.902,0,0,58:15:00
202404030NYR,NYR,NJD,Igor Shesterkin,shestig01,NYR,W,3,20,17,0.85,0,0,60:00:00
202404070NYR,NYR,MTL,Cayden Primeau,primeca01,MTL,L,4,45,41,0.911,0,0,59:05:00
202404070NYR,NYR,MTL,Empty Net,--,MTL,--,1,1,0,0,0,0,0
202404070NYR,NYR,MTL,Igor Shesterkin,shestig01,NYR,W,2,28,26,0.929,0,0,60:00:00
202404110NYR,NYR,PHI,Samuel Ersson,erssosa01,PHI,W,1,25,24,0.96,0,0,60:00:00
202404110NYR,NYR,PHI,Jonathan Quick,quickjo01,NYR,L,4,26,22,0.846,0,2,59:51:00
202404130NYR,NYR,NYI,Ilya Sorokin,sorokil01,NYI,O,2,43,41,0.953,0,0,64:42:00
