Season,Date,Game_ID,Player,Player_ID,Team,Location,Opp,Result,GA,SA,SV,SV%,TOI
2023-24,11/4/2023,202311040STL,Sam Montembeault,montesa01,MTL,@,STL,L,5,34,29,85.00%,59.75
2023-24,11/7/2023,202311070MTL,Sam Montembeault,montesa01,MTL,vs,TBL,L,1,23,22,96.00%,46.17
2023-24,11/11/2023,202311110MTL,Sam Montembeault,montesa01,MTL,vs,BOS,W,2,28,26,93.00%,62.07
2023-24,11/14/2023,202311140MTL,Sam Montembeault,montesa01,MTL,vs,CGY,L,2,29,27,93.00%,58.58
2023-24,11/22/2023,202311220ANA,Sam Montembeault,montesa01,MTL,@,ANA,W,3,33,30,91.00%,59.15
2023-24,11/29/2023,202311290CBJ,Sam Montembeault,montesa01,MTL,@,CBJ,W,2,28,26,93.00%,60.00
2023-24,12/4/2023,202312040MTL,Sam Montembeault,montesa01,MTL,vs,SEA,W,2,33,31,94.00%,60.00
2023-24,12/7/2023,202312070MTL,Sam Montembeault,montesa01,MTL,vs,LAK,L,4,42,38,91.00%,59.60
2023-24,12/13/2023,202312130MTL,Sam Montembeault,montesa01,MTL,vs,PIT,L-SO,3,30,27,90.00%,64.50
2023-24,12/16/2023,202312160MTL,Sam Montembeault,montesa01,MTL,vs,NYI,W,3,33,30,91.00%,60.00
2023-24,12/21/2023,202312210MIN,Sam Montembeault,montesa01,MTL,@,MIN,L-OT,4,24,20,83.00%,64.92
2023-24,12/31/2023,202312310TBL,Sam Montembeault,montesa01,MTL,@,TBL,L,4,20,16,80.00%,58.40
2023-24,1/2/2024,202401020DAL,Sam Montembeault,montesa01,MTL,@,DAL,W,3,33,30,91.00%,60.00
2023-24,1/6/2024,202401060MTL,Sam Montembeault,montesa01,MTL,vs,NYR,W,3,48,45,94.00%,65.00
2023-24,1/11/2024,202401110MTL,Sam Montembeault,montesa01,MTL,vs,SJS,L,3,35,32,91.00%,55.78
2023-24,1/13/2024,202401130MTL,Sam Montembeault,montesa01,MTL,vs,EDM,L-OT,2,41,39,95.00%,62.02
2023-24,1/17/2024,202401170NJD,Sam Montembeault,montesa01,MTL,@,NJD,W,2,30,28,93.00%,60.00
2023-24,1/20/2024,202401200BOS,Sam Montembeault,montesa01,MTL,@,BOS,L,8,30,22,73.00%,49.22
2023-24,1/25/2024,202401250MTL,Sam Montembeault,montesa01,MTL,vs,NYI,W,3,46,43,94.00%,60.00
2023-24,2/6/2024,202402060WSH,Sam Montembeault,montesa01,MTL,@,WSH,W,2,39,37,95.00%,60.00
2023-24,2/10/2024,202402100MTL,Sam Montembeault,montesa01,MTL,vs,DAL,L,3,38,35,92.00%,58.43
2023-24,2/15/2024,202402150NYR,Sam Montembeault,montesa01,MTL,@,NYR,L,7,31,24,77.00%,60.00
2023-24,2/21/2024,202402210MTL,Sam Montembeault,montesa01,MTL,vs,BUF,L,3,23,20,87.00%,58.25
2023-24,2/27/2024,202402270MTL,Sam Montembeault,montesa01,MTL,vs,ARI,W,2,38,36,95.00%,60.00
2023-24,2/29/2024,202402290FLA,Sam Montembeault,montesa01,MTL,@,FLA,L-SO,3,35,32,91.00%,64.92
2023-24,3/7/2024,202403070CAR,Sam Montembeault,montesa01,MTL,@,CAR,L,3,38,35,92.00%,59.52
2023-24,3/9/2024,202403090MTL,Sam Montembeault,montesa01,MTL,vs,TOR,L,3,27,24,89.00%,57.88
2023-24,3/14/2024,202403140MTL,Sam Montembeault,montesa01,MTL,vs,BOS,L-OT,2,24,22,92.00%,60.42
2023-24,3/19/2024,202403190EDM,Sam Montembeault,montesa01,MTL,@,EDM,L-OT,3,32,29,91.00%,63.22
2023-24,3/21/2024,202403210VAN,Sam Montembeault,montesa01,MTL,@,VAN,L,4,25,21,84.00%,60.00
2023-24,3/26/2024,202403260COL,Sam Montembeault,montesa01,MTL,@,COL,W,1,28,27,96.00%,60.00
2023-24,3/30/2024,202403300MTL,Sam Montembeault,montesa01,MTL,vs,CAR,L,2,29,27,93.00%,59.67
2023-24,4/2/2024,202404020MTL,Sam Montembeault,montesa01,MTL,vs,FLA,W,3,40,37,93.00%,60.00
2023-24,4/6/2024,202404060MTL,Sam Montembeault,montesa01,MTL,vs,TOR,L,4,12,8,67.00%,27.90
2023-24,4/9/2024,202404090MTL,Sam Montembeault,montesa01,MTL,vs,PHI,W,3,36,33,92.00%,60.00
2023-24,4/11/2024,202404110NYI,Sam Montembeault,montesa01,MTL,@,NYI,L-OT,3,31,28,90.00%,61.28
2023-24,4/15/2024,202404150DET,Sam Montembeault,montesa01,MTL,@,DET,L-OT,5,35,30,86.00%,64.58
2023-24,10/10/2023,202310100PIT,Petr Mrázek,mrazepe01,CHI,@,PIT,W,2,41,39,95.00%,60.00
2023-24,10/14/2023,202310140MTL,Petr Mrázek,mrazepe01,CHI,@,MTL,L,3,36,33,92.00%,58.10
2023-24,10/19/2023,202310190COL,Petr Mrázek,mrazepe01,CHI,@,COL,L,4,41,37,90.00%,60.00
2023-24,10/24/2023,202310240CHI,Petr Mrázek,mrazepe01,CHI,vs,BOS,L,3,43,40,93.00%,59.43
2023-24,10/27/2023,202310270VEG,Petr Mrázek,mrazepe01,CHI,@,VEG,W,3,21,18,86.00%,62.27
2023-24,10/30/2023,202310300ARI,Petr Mrázek,mrazepe01,CHI,@,ARI,L,1,11,10,91.00%,24.57
2023-24,11/4/2023,202311040CHI,Petr Mrázek,mrazepe01,CHI,vs,FLA,W,2,40,38,95.00%,60.00
2023-24,11/9/2023,202311090TBL,Petr Mrázek,mrazepe01,CHI,@,TBL,W,3,33,30,91.00%,59.57
2023-24,11/16/2023,202311160CHI,Petr Mrázek,mrazepe01,CHI,vs,TBL,L,3,31,28,90.00%,58.75
2023-24,11/19/2023,202311190CHI,Petr Mrázek,mrazepe01,CHI,vs,BUF,L,3,20,17,85.00%,57.78
2023-24,11/22/2023,202311220CBJ,Petr Mrázek,mrazepe01,CHI,@,CBJ,L,5,18,13,72.00%,32.27
2023-24,11/28/2023,202311280CHI,Petr Mrázek,mrazepe01,CHI,vs,SEA,W,3,36,33,92.00%,59.88
2023-24,11/30/2023,202311300DET,Petr Mrázek,mrazepe01,CHI,@,DET,L,5,29,24,83.00%,59.70
2023-24,12/3/2023,202312030MIN,Petr Mrázek,mrazepe01,CHI,@,MIN,L,4,34,30,88.00%,59.78
2023-24,12/7/2023,202312070CHI,Petr Mrázek,mrazepe01,CHI,vs,ANA,W,0,37,37,100.00%,59.88
2023-24,12/9/2023,202312090CHI,Petr Mrázek,mrazepe01,CHI,vs,STL,W,1,39,38,97.00%,60.00
2023-24,12/12/2023,202312120EDM,Petr Mrázek,mrazepe01,CHI,@,EDM,L,4,29,25,86.00%,60.00
2023-24,12/14/2023,202312140SEA,Petr Mrázek,mrazepe01,CHI,@,SEA,L,0,5,5,100.00%,16.53
2023-24,12/17/2023,202312170CHI,Petr Mrázek,mrazepe01,CHI,vs,VAN,L,4,27,23,85.00%,58.00
2023-24,12/19/2023,202312190CHI,Petr Mrázek,mrazepe01,CHI,vs,COL,W,2,37,35,95.00%,59.87
2023-24,12/22/2023,202312220CHI,Petr Mrázek,mrazepe01,CHI,vs,MTL,L,4,27,23,85.00%,57.98
2023-24,12/27/2023,202312270CHI,Petr Mrázek,mrazepe01,CHI,vs,WPG,W,1,38,37,97.00%,62.25
2023-24,12/29/2023,202312290DAL,Petr Mrázek,mrazepe01,CHI,@,DAL,L-OT,5,35,30,86.00%,64.87
2023-24,12/31/2023,202312310DAL,Petr Mrázek,mrazepe01,CHI,@,DAL,L,6,31,25,81.00%,44.77
2023-24,1/4/2024,202401040NYR,Petr Mrázek,mrazepe01,CHI,@,NYR,L,4,32,28,88.00%,60.00
2023-24,1/7/2024,202401070CHI,Petr Mrázek,mrazepe01,CHI,vs,CGY,W,3,30,27,90.00%,59.95
2023-24,1/9/2024,202401090CHI,Petr Mrázek,mrazepe01,CHI,vs,EDM,L,2,15,13,87.00%,57.67
2023-24,1/11/2024,202401110WPG,Petr Mrázek,mrazepe01,CHI,@,WPG,L,2,28,26,93.00%,59.13
2023-24,1/13/2024,202401130CHI,Petr Mrázek,mrazepe01,CHI,vs,DAL,L,2,29,27,93.00%,58.18
2023-24,1/16/2024,202401160CHI,Petr Mrázek,mrazepe01,CHI,vs,SJS,W,1,38,37,97.00%,65.00
2023-24,1/19/2024,202401190CHI,Petr Mrázek,mrazepe01,CHI,vs,NYI,W,3,30,27,90.00%,60.37
2023-24,1/22/2024,202401220VAN,Petr Mrázek,mrazepe01,CHI,@,VAN,L,2,29,27,93.00%,58.18
2023-24,1/25/2024,202401250EDM,Petr Mrázek,mrazepe01,CHI,@,EDM,L,2,33,31,94.00%,59.25
2023-24,1/27/2024,202401270CGY,Petr Mrázek,mrazepe01,CHI,@,CGY,L,1,31,30,97.00%,57.70
2023-24,2/7/2024,202402070CHI,Petr Mrázek,mrazepe01,CHI,vs,MIN,L,2,25,23,92.00%,57.55
2023-24,2/9/2024,202402090CHI,Petr Mrázek,mrazepe01,CHI,vs,NYR,L-OT,4,35,31,89.00%,61.88
2023-24,2/13/2024,202402130CHI,Petr Mrázek,mrazepe01,CHI,vs,VAN,L,4,38,34,90.00%,57.72
2023-24,2/17/2024,202402170CHI,Petr Mrázek,mrazepe01,CHI,vs,OTT,W,2,42,40,95.00%,59.90
2023-24,2/19/2024,202402190CAR,Petr Mrázek,mrazepe01,CHI,@,CAR,L,5,41,36,88.00%,59.37
2023-24,2/23/2024,202402230CHI,Petr Mrázek,mrazepe01,CHI,vs,WPG,L-OT,3,31,28,90.00%,59.00
2023-24,2/25/2024,202402250CHI,Petr Mrázek,mrazepe01,CHI,vs,DET,L-OT,3,31,28,90.00%,61.72
2023-24,2/29/2024,202402290CHI,Petr Mrázek,mrazepe01,CHI,vs,COL,L,5,33,28,85.00%,60.00
2023-24,3/4/2024,202403040COL,Petr Mrázek,mrazepe01,CHI,@,COL,L,5,37,32,87.00%,59.82
2023-24,3/9/2024,202403090WSH,Petr Mrázek,mrazepe01,CHI,@,WSH,L,4,26,22,85.00%,60.00
2023-24,3/12/2024,202403120CHI,Petr Mrázek,mrazepe01,CHI,vs,ANA,W,2,29,27,93.00%,59.83
2023-24,3/15/2024,202403150CHI,Petr Mrázek,mrazepe01,CHI,vs,LAK,L,1,23,22,96.00%,45.68
2023-24,3/17/2024,202403170CHI,Petr Mrázek,mrazepe01,CHI,vs,SJS,W,2,27,25,93.00%,60.00
2023-24,3/19/2024,202403190LAK,Petr Mrázek,mrazepe01,CHI,@,LAK,L,6,24,18,75.00%,60.00
2023-24,3/23/2024,202403230SJS,Petr Mrázek,mrazepe01,CHI,@,SJS,W,4,30,26,87.00%,59.38
2023-24,3/26/2024,202403260CHI,Petr Mrázek,mrazepe01,CHI,vs,CGY,W,1,39,38,97.00%,60.00
2023-24,3/28/2024,202403280OTT,Petr Mrázek,mrazepe01,CHI,@,OTT,L,2,34,32,94.00%,57.52
2023-24,4/2/2024,202404020NYI,Petr Mrázek,mrazepe01,CHI,@,NYI,L,2,29,27,93.00%,57.93
2023-24,4/6/2024,202404060CHI,Petr Mrázek,mrazepe01,CHI,vs,DAL,W,2,44,42,96.00%,60.00
2023-24,4/10/2024,202404100STL,Petr Mrázek,mrazepe01,CHI,@,STL,L,3,3,0,0.00%,4.62
2023-24,4/14/2024,202404140CHI,Petr Mrázek,mrazepe01,CHI,vs,CAR,L,3,33,30,91.00%,59.67
2023-24,4/16/2024,202404160VEG,Petr Mrázek,mrazepe01,CHI,@,VEG,L,2,36,34,94.00%,59.40
2023-24,1/8/2024,202401080MIN,Matt Murray,murrama03,DAL,@,MIN,W,0,23,23,100.00%,60.00
2023-24,10/14/2023,202310140PIT,Alex Nedeljkovic,nedelal01,PIT,vs,CGY,W,2,36,34,94.00%,59.70
2023-24,10/24/2023,202310240PIT,Alex Nedeljkovic,nedelal01,PIT,vs,DAL,L,4,34,30,88.00%,60.00
2023-24,11/19/2023,202311190PIT,Alex Nedeljkovic,nedelal01,PIT,vs,VEG,W,0,38,38,100.00%,60.00
2023-24,11/24/2023,202311240BUF,Alex Nedeljkovic,nedelal01,PIT,@,BUF,L,3,34,31,91.00%,58.75
2023-24,12/4/2023,202312040PHI,Alex Nedeljkovic,nedelal01,PIT,@,PHI,L-OT,2,33,31,94.00%,63.85
2023-24,12/13/2023,202312130MTL,Alex Nedeljkovic,nedelal01,PIT,@,MTL,W,3,42,39,93.00%,65.00
2023-24,12/16/2023,202312160TOR,Alex Nedeljkovic,nedelal01,PIT,@,TOR,L,3,21,18,86.00%,37.02
2023-24,12/18/2023,202312180PIT,Alex Nedeljkovic,nedelal01,PIT,vs,MIN,W,3,27,24,89.00%,60.00
2023-24,12/21/2023,202312210PIT,Alex Nedeljkovic,nedelal01,PIT,vs,CAR,W,1,24,23,96.00%,65.00
2023-24,12/23/2023,202312230OTT,Alex Nedeljkovic,nedelal01,PIT,@,OTT,L-OT,5,26,21,81.00%,61.17
2023-24,12/31/2023,202312310PIT,Alex Nedeljkovic,nedelal01,PIT,vs,NYI,W,1,38,37,97.00%,60.00
2023-24,1/2/2024,202401020PIT,Alex Nedeljkovic,nedelal01,PIT,vs,WSH,L,1,15,14,93.00%,44.45
2023-24,1/4/2024,202401040BOS,Alex Nedeljkovic,nedelal01,PIT,@,BOS,W,5,29,24,83.00%,60.00
2023-24,1/8/2024,202401080PHI,Alex Nedeljkovic,nedelal01,PIT,@,PHI,W,1,37,36,97.00%,60.00
2023-24,1/11/2024,202401110PIT,Alex Nedeljkovic,nedelal01,PIT,vs,VAN,L-OT,3,9,6,67.00%,20.00
2023-24,1/26/2024,202401260PIT,Alex Nedeljkovic,nedelal01,PIT,vs,FLA,L-SO,2,31,29,94.00%,64.05
2023-24,2/9/2024,202402090MIN,Alex Nedeljkovic,nedelal01,PIT,@,MIN,L,3,30,27,90.00%,57.73
2023-24,2/15/2024,202402150CHI,Alex Nedeljkovic,nedelal01,PIT,@,CHI,W,1,28,27,96.00%,59.98
2023-24,2/20/2024,202402200PIT,Alex Nedeljkovic,nedelal01,PIT,vs,NYI,L-OT,5,33,28,85.00%,60.95
2023-24,3/3/2024,202403030EDM,Alex Nedeljkovic,nedelal01,PIT,@,EDM,L,6,37,31,84.00%,60.00
2023-24,3/7/2024,202403070PIT,Alex Nedeljkovic,nedelal01,PIT,vs,WSH,L,2,7,5,71.00%,31.17
2023-24,3/9/2024,202403090BOS,Alex Nedeljkovic,nedelal01,PIT,@,BOS,L,5,23,18,78.00%,60.00
2023-24,3/16/2024,202403160PIT,Alex Nedeljkovic,nedelal01,PIT,vs,NYR,L,0,4,4,100.00%,12.73
2023-24,3/17/2024,202403170PIT,Alex Nedeljkovic,nedelal01,PIT,vs,DET,W,3,28,25,89.00%,59.22
2023-24,3/22/2024,202403220DAL,Alex Nedeljkovic,nedelal01,PIT,@,DAL,L,0,3,3,100.00%,12.92
2023-24,3/24/2024,202403240COL,Alex Nedeljkovic,nedelal01,PIT,@,COL,L-OT,4,25,21,84.00%,50.77
2023-24,3/26/2024,202403260PIT,Alex Nedeljkovic,nedelal01,PIT,vs,CAR,W,1,39,38,97.00%,59.93
2023-24,3/28/2024,202403280PIT,Alex Nedeljkovic,nedelal01,PIT,vs,CBJ,W,2,19,17,90.00%,59.63
2023-24,3/30/2024,202403300CBJ,Alex Nedeljkovic,nedelal01,PIT,@,CBJ,L-SO,3,37,34,92.00%,65.00
2023-24,4/1/2024,202404010NYR,Alex Nedeljkovic,nedelal01,PIT,@,NYR,W,2,30,28,93.00%,60.00
2023-24,4/2/2024,202404020NJD,Alex Nedeljkovic,nedelal01,PIT,@,NJD,W,3,26,23,89.00%,60.00
2023-24,4/4/2024,202404040WSH,Alex Nedeljkovic,nedelal01,PIT,@,WSH,W,1,31,30,97.00%,60.00
2023-24,4/6/2024,202404060PIT,Alex Nedeljkovic,nedelal01,PIT,vs,TBL,W,4,34,30,88.00%,60.00
2023-24,4/8/2024,202404080TOR,Alex Nedeljkovic,nedelal01,PIT,@,TOR,L-OT,3,23,20,87.00%,61.50
2023-24,4/11/2024,202404110PIT,Alex Nedeljkovic,nedelal01,PIT,vs,DET,W,5,30,25,83.00%,60.80
2023-24,4/13/2024,202404130PIT,Alex Nedeljkovic,nedelal01,PIT,vs,BOS,L,3,16,13,81.00%,31.58
2023-24,4/15/2024,202404150PIT,Alex Nedeljkovic,nedelal01,PIT,vs,NSH,W,2,30,28,93.00%,60.00
2023-24,4/17/2024,202404170NYI,Alex Nedeljkovic,nedelal01,PIT,@,NYI,L,5,32,27,84.00%,57.57
2023-24,10/12/2023,202310120DAL,Jake Oettinger,oettija01,DAL,vs,STL,W,1,24,23,96.00%,65.00
2023-24,10/17/2023,202310170VEG,Jake Oettinger,oettija01,DAL,@,VEG,L-SO,2,34,32,94.00%,65.00
2023-24,10/19/2023,202310190ANA,Jake Oettinger,oettija01,DAL,@,ANA,W,2,29,27,93.00%,60.00
2023-24,10/24/2023,202310240PIT,Jake Oettinger,oettija01,DAL,@,PIT,W,1,39,38,97.00%,60.00
2023-24,10/30/2023,202310300DAL,Jake Oettinger,oettija01,DAL,vs,CBJ,W,3,25,22,88.00%,59.57
2023-24,11/1/2023,202311010CGY,Jake Oettinger,oettija01,DAL,@,CGY,W,3,47,44,94.00%,60.00
2023-24,11/4/2023,202311040VAN,Jake Oettinger,oettija01,DAL,@,VAN,L,2,28,26,93.00%,55.88
2023-24,11/6/2023,202311060DAL,Jake Oettinger,oettija01,DAL,vs,BOS,L,3,29,26,90.00%,57.50
2023-24,11/9/2023,202311090CBJ,Jake Oettinger,oettija01,DAL,@,CBJ,W,2,29,27,93.00%,60.00
2023-24,11/12/2023,202311120MIN,Jake Oettinger,oettija01,DAL,@,MIN,W,3,26,23,89.00%,60.00
2023-24,11/14/2023,202311140DAL,Jake Oettinger,oettija01,DAL,vs,ARI,W,3,26,23,89.00%,60.70
2023-24,11/18/2023,202311180DAL,Jake Oettinger,oettija01,DAL,vs,COL,L,5,37,32,87.00%,57.40
2023-24,11/22/2023,202311220DAL,Jake Oettinger,oettija01,DAL,vs,VEG,L-OT,2,26,24,92.00%,61.95
2023-24,11/24/2023,202311240DAL,Jake Oettinger,oettija01,DAL,vs,CGY,L,6,26,20,77.00%,58.30
2023-24,11/28/2023,202311280WPG,Jake Oettinger,oettija01,DAL,@,WPG,W,0,27,27,100.00%,59.75
2023-24,12/2/2023,202312020DAL,Jake Oettinger,oettija01,DAL,vs,TBL,W,1,33,32,97.00%,60.00
2023-24,12/4/2023,202312040TBL,Jake Oettinger,oettija01,DAL,@,TBL,L,4,23,19,83.00%,59.88
2023-24,12/6/2023,202312060FLA,Jake Oettinger,oettija01,DAL,@,FLA,L,5,31,26,84.00%,58.22
2023-24,12/9/2023,202312090DAL,Jake Oettinger,oettija01,DAL,vs,VEG,L,6,27,21,78.00%,60.00
2023-24,12/11/2023,202312110DAL,Jake Oettinger,oettija01,DAL,vs,DET,W,3,30,27,90.00%,59.75
2023-24,12/15/2023,202312150DAL,Jake Oettinger,oettija01,DAL,vs,OTT,W,2,2,0,0.00%,8.05
2023-24,1/12/2024,202401120DAL,Jake Oettinger,oettija01,DAL,vs,NSH,L,4,36,32,89.00%,58.43
2023-24,1/13/2024,202401130CHI,Jake Oettinger,oettija01,DAL,@,CHI,W,1,21,20,95.00%,31.18
2023-24,1/16/2024,202401160DAL,Jake Oettinger,oettija01,DAL,vs,LAK,W,1,32,31,97.00%,60.00
2023-24,1/18/2024,202401180PHI,Jake Oettinger,oettija01,DAL,@,PHI,L,5,43,38,88.00%,60.00
2023-24,1/23/2024,202401230DET,Jake Oettinger,oettija01,DAL,@,DET,W,4,34,30,88.00%,60.00
2023-24,1/25/2024,202401250DAL,Jake Oettinger,oettija01,DAL,vs,ANA,W,3,21,18,86.00%,60.63
2023-24,1/27/2024,202401270DAL,Jake Oettinger,oettija01,DAL,vs,WSH,W,4,28,24,86.00%,63.23
2023-24,2/6/2024,202402060BUF,Jake Oettinger,oettija01,DAL,@,BUF,W,1,48,47,98.00%,60.00
2023-24,2/10/2024,202402100MTL,Jake Oettinger,oettija01,DAL,@,MTL,W,2,20,18,90.00%,60.00
2023-24,2/13/2024,202402130DAL,Jake Oettinger,oettija01,DAL,vs,CAR,W,2,34,32,94.00%,60.00
2023-24,2/15/2024,202402150NSH,Jake Oettinger,oettija01,DAL,@,NSH,W,2,22,20,91.00%,40.00
2023-24,2/17/2024,202402170DAL,Jake Oettinger,oettija01,DAL,vs,EDM,L-OT,4,24,20,83.00%,60.50
2023-24,2/19/2024,202402190BOS,Jake Oettinger,oettija01,DAL,@,BOS,L-SO,3,30,27,90.00%,64.98
2023-24,2/22/2024,202402220OTT,Jake Oettinger,oettija01,DAL,@,OTT,L,3,11,8,73.00%,28.93
2023-24,2/24/2024,202402240CAR,Jake Oettinger,oettija01,DAL,@,CAR,W,1,21,20,95.00%,59.68
2023-24,2/27/2024,202402270COL,Jake Oettinger,oettija01,DAL,@,COL,L,5,27,22,82.00%,60.00
2023-24,2/29/2024,202402290DAL,Jake Oettinger,oettija01,DAL,vs,WPG,W,1,26,25,96.00%,60.00
2023-24,3/2/2024,202403020DAL,Jake Oettinger,oettija01,DAL,vs,SJS,W,2,23,21,91.00%,64.92
2023-24,3/5/2024,202403050SJS,Jake Oettinger,oettija01,DAL,@,SJS,W,6,20,14,70.00%,61.82
2023-24,3/8/2024,202403080ANA,Jake Oettinger,oettija01,DAL,@,ANA,W,2,27,25,93.00%,59.97
2023-24,3/12/2024,202403120DAL,Jake Oettinger,oettija01,DAL,vs,FLA,L,4,30,26,87.00%,57.32
2023-24,3/14/2024,202403140DAL,Jake Oettinger,oettija01,DAL,vs,NJD,L,4,10,6,60.00%,23.87
2023-24,3/20/2024,202403200DAL,Jake Oettinger,oettija01,DAL,vs,ARI,W,2,25,23,92.00%,59.58
2023-24,3/22/2024,202403220DAL,Jake Oettinger,oettija01,DAL,vs,PIT,W,2,22,20,91.00%,59.92
2023-24,3/24/2024,202403240ARI,Jake Oettinger,oettija01,DAL,@,ARI,W,2,28,26,93.00%,59.95
2023-24,3/28/2024,202403280VAN,Jake Oettinger,oettija01,DAL,@,VAN,W,1,28,27,96.00%,59.57
2023-24,3/30/2024,202403300SEA,Jake Oettinger,oettija01,DAL,@,SEA,W,0,17,17,100.00%,60.00
2023-24,4/3/2024,202404030DAL,Jake Oettinger,oettija01,DAL,vs,EDM,W,0,35,35,100.00%,59.42
2023-24,4/7/2024,202404070COL,Jake Oettinger,oettija01,DAL,@,COL,W,4,38,34,90.00%,60.00
2023-24,4/9/2024,202404090DAL,Jake Oettinger,oettija01,DAL,vs,BUF,W,2,21,19,91.00%,60.00
2023-24,4/11/2024,202404110DAL,Jake Oettinger,oettija01,DAL,vs,WPG,L,2,23,21,91.00%,58.90
2023-24,4/13/2024,202404130DAL,Jake Oettinger,oettija01,DAL,vs,SEA,W,1,27,26,96.00%,59.83
2023-24,4/17/2024,202404170DAL,Jake Oettinger,oettija01,DAL,vs,STL,W,1,26,25,96.00%,65.00
2023-24,12/10/2023,202312100VEG,Jiří Patera,paterji01,VEG,vs,SJS,W,4,38,34,90.00%,65.00
2023-24,12/19/2023,202312190CAR,Jiří Patera,paterji01,VEG,@,CAR,L,0,10,10,100.00%,15.20
2023-24,12/21/2023,202312210TBL,Jiří Patera,paterji01,VEG,@,TBL,L,5,36,31,86.00%,59.12
2023-24,12/23/2023,202312230FLA,Jiří Patera,paterji01,VEG,@,FLA,L,4,42,38,91.00%,56.78
2023-24,1/10/2024,202401100COL,Jiří Patera,paterji01,VEG,@,COL,L,3,35,32,91.00%,60.00
2023-24,3/26/2024,202403260NSH,Jiří Patera,paterji01,VEG,@,NSH,L-OT,5,35,30,86.00%,60.67
2023-24,1/15/2024,202401150CAR,Yaniv Perets,peretya01,CAR,vs,LAK,L,0,1,1,100.00%,12.77
2023-24,11/4/2023,202311040PHI,Calvin Petersen,peterca01,PHI,vs,LAK,L,5,30,25,83.00%,60.00
2023-24,11/11/2023,202311110LAK,Calvin Petersen,peterca01,PHI,@,LAK,W,2,37,35,95.00%,60.00
2023-24,1/27/2024,202401270PHI,Calvin Petersen,peterca01,PHI,vs,BOS,L,2,14,12,86.00%,39.98
2023-24,2/10/2024,202402100PHI,Calvin Petersen,peterca01,PHI,vs,SEA,W,2,19,17,90.00%,60.00
2023-24,2/25/2024,202402250PIT,Calvin Petersen,peterca01,PHI,@,PIT,L,7,32,25,78.00%,56.93
2023-24,11/20/2023,202311200FLA,Calvin Pickard,pickaca01,EDM,@,FLA,L,4,32,28,88.00%,57.63
2023-24,11/22/2023,202311220CAR,Calvin Pickard,pickaca01,EDM,@,CAR,L,1,14,13,93.00%,44.28
2023-24,12/10/2023,202312100EDM,Calvin Pickard,pickaca01,EDM,vs,NJD,W,1,26,25,96.00%,58.77
2023-24,12/16/2023,202312160EDM,Calvin Pickard,pickaca01,EDM,vs,FLA,L,5,39,34,87.00%,59.90
2023-24,12/21/2023,202312210NJD,Calvin Pickard,pickaca01,EDM,@,NJD,W,3,26,23,89.00%,60.00
2023-24,12/31/2023,202312310ANA,Calvin Pickard,pickaca01,EDM,@,ANA,W,2,30,28,93.00%,60.00
2023-24,1/11/2024,202401110DET,Calvin Pickard,pickaca01,EDM,@,DET,W,2,18,16,89.00%,61.33
2023-24,1/25/2024,202401250EDM,Calvin Pickard,pickaca01,EDM,vs,CHI,W,0,27,27,100.00%,59.80
2023-24,2/9/2024,202402090ANA,Calvin Pickard,pickaca01,EDM,@,ANA,W,3,27,24,89.00%,59.20
2023-24,2/17/2024,202402170DAL,Calvin Pickard,pickaca01,EDM,@,DAL,W,3,27,24,89.00%,60.17
2023-24,2/23/2024,202402230EDM,Calvin Pickard,pickaca01,EDM,vs,MIN,L,3,19,16,84.00%,59.37
2023-24,3/3/2024,202403030EDM,Calvin Pickard,pickaca01,EDM,vs,PIT,W,1,23,22,96.00%,60.00
2023-24,3/7/2024,202403070CBJ,Calvin Pickard,pickaca01,EDM,@,CBJ,L,3,33,30,91.00%,59.05
2023-24,3/10/2024,202403100PIT,Calvin Pickard,pickaca01,EDM,@,PIT,W,0,41,41,100.00%,58.73
2023-24,3/19/2024,202403190EDM,Calvin Pickard,pickaca01,EDM,vs,MTL,W,2,25,23,92.00%,63.30
2023-24,3/23/2024,202403230TOR,Calvin Pickard,pickaca01,EDM,@,TOR,L,0,5,5,100.00%,15.67
2023-24,3/24/2024,202403240OTT,Calvin Pickard,pickaca01,EDM,@,OTT,L,4,15,11,73.00%,58.78
2023-24,3/30/2024,202403300EDM,Calvin Pickard,pickaca01,EDM,vs,ANA,W,1,22,21,96.00%,60.00
2023-24,4/3/2024,202404030DAL,Calvin Pickard,pickaca01,EDM,@,DAL,L,5,32,27,84.00%,59.82
2023-24,4/6/2024,202404060CGY,Calvin Pickard,pickaca01,EDM,@,CGY,W,2,35,33,94.00%,60.00
2023-24,4/12/2024,202404120EDM,Calvin Pickard,pickaca01,EDM,vs,ARI,L-OT,3,28,25,89.00%,61.50
2023-24,4/17/2024,202404170ARI,Calvin Pickard,pickaca01,EDM,@,ARI,L,4,23,19,83.00%,59.05
2023-24,4/18/2024,202404180COL,Calvin Pickard,pickaca01,EDM,@,COL,L,1,14,13,93.00%,40.00
2023-24,10/24/2023,202310240MTL,Cayden Primeau,primeca01,MTL,vs,NJD,L,4,33,29,88.00%,57.80
2023-24,11/9/2023,202311090DET,Cayden Primeau,primeca01,MTL,@,DET,W,2,29,27,93.00%,64.27
2023-24,11/16/2023,202311160MTL,Cayden Primeau,primeca01,MTL,vs,VEG,L,6,42,36,86.00%,59.07
2023-24,11/24/2023,202311240SJS,Cayden Primeau,primeca01,MTL,@,SJS,W,2,33,31,94.00%,65.00
